StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
5,16_1,2017-01-14,266.35941038030893,,-1,1
5,16_1,2017-01-15,330.5328501620253,,-1,1
5,16_1,2017-01-16,214.3481414318069,,-1,1
5,16_1,2017-01-17,273.8014882419684,,-1,1
5,16_1,2017-01-18,206.84368951276198,,-1,1
5,16_1,2017-01-19,301.25955624997897,,-1,1
5,16_1,2017-01-20,228.06829712690828,,-1,1
5,16_1,2017-01-21,214.3481414318069,,-1,1
5,16_1,2017-01-22,201.69368883003483,,-1,1
5,16_1,2017-01-23,500.7480084306479,,-1,1
5,16_1,2017-01-24,414.28629717840516,,-1,1
5,16_1,2017-01-25,481.01611682136553,,-1,1
5,16_1,2017-01-26,183.5918655318687,,-1,1
5,16_1,2017-01-27,176.60763247101227,,-1,1
5,16_1,2017-01-28,244.2685229418421,,-1,1
5,16_1,2017-01-29,427.6919879539655,,-1,1
5,16_1,2017-01-30,260.597114480069,,-1,1
5,16_1,2017-01-31,206.84368951276198,,-1,1
5,16_1,2017-02-01,236.6091179830352,,-1,1
5,16_1,2017-02-02,487.4765405397435,,-1,1
5,16_1,2017-02-03,361.5007546295065,,-1,1
5,16_1,2017-02-04,346.59059331205907,,-1,1
5,16_1,2017-02-05,346.59059331205907,,-1,1
5,16_1,2017-02-06,468.43311351563057,,-1,1
5,16_1,2017-02-07,403.96112330516166,,-1,1
5,16_1,2017-02-08,171.5962567509163,,-1,1
5,16_1,2017-02-09,218.7977120307377,,-1,1
5,16_1,2017-02-10,468.43311351563057,,-1,1
5,16_1,2017-02-11,246.8942425605101,,-1,1
5,16_1,2017-02-12,416.9222762543257,,-1,1
5,16_1,2017-02-13,448.47557914926256,,-1,1
5,16_1,2017-02-14,284.9137739296582,,-1,1
5,16_1,2017-02-15,188.98633874006666,,-1,1
5,16_1,2017-02-16,282.1831665521866,,-1,1
5,16_1,2017-02-17,211.35036752463915,,-1,1
5,16_1,2017-02-18,199.32528775269347,,-1,1
5,16_1,2017-02-19,213.31279562963158,,-1,1
5,16_1,2017-02-20,341.3746453522496,,-1,1
5,16_1,2017-02-21,287.26566181651845,,-1,1
5,16_1,2017-02-22,252.16716609634696,,-1,1
5,16_1,2017-02-23,259.8223376057848,,-1,1
5,16_1,2017-02-24,368.06295448753303,,-1,1
