big_demand,prob_lead_demand
183,0.030694403574458757
184,0.030316673276979424
185,0.029773686899488758
186,0.029074845880893763
187,0.028231790060902203
188,0.02725808402550323
189,0.026168867139122743
190,0.024980521957426081
191,0.023710191390901764
192,0.02237545589518062
193,0.020993959537910736
194,0.019583058214248009
195,0.018159498160383578
196,0.016739131134492456
197,0.015336670813777554
198,0.013965493198589028
199,0.012637482207050197
200,0.011362920248444668
201,0.010150422412846933
202,0.00900691200922635
203,0.0079376344990225844
204,0.0069462063634388432
205,0.0060346950599224781
206,0.0052037259203085735
207,0.0044526115872299968
208,0.0037796055232476979
209,0.0031818476803060157
210,0.0026556503594854929
211,0.002196667122180519
212,0.0018000595859864212
213,0.0014606576508744264
214,0.0011731092707184013
215,0.00093201660093101906
216,0.00073205615268733448
217,0.00056808139947908253
218,0.00043520705191249065
219,0.00032887489965965059
220,0.00024490169626985292
221,0.00017951003475571458
222,0.00012934354404468823
223,9.1468046158521137E-05
224,6.3360563473595315E-05
225,4.2888256550811885E-05
226,2.827949773127379E-05
227,1.8089330244236467E-05
228,1.1161514101721282E-05
229,6.5892128592122187E-06
230,3.6761349545793441E-06
231,1.8996274349813181E-06
232,8.768558183688846E-07
233,3.3482414466723726E-07
234,8.4626237003145317E-08
