StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
4,13_1,2017-01-13,92.560035814061,,-1,1
4,13_1,2017-01-14,59.701666349703075,,-1,1
4,13_1,2017-01-15,97.21462730897284,,-1,1
4,13_1,2017-01-16,93.8612255489428,,-1,1
4,13_1,2017-01-17,43.04136699245126,,-1,1
4,13_1,2017-01-18,41.83841747968923,,-1,1
4,13_1,2017-01-19,59.197234589871776,,-1,1
4,13_1,2017-01-20,91.28105624880469,,-1,1
4,13_1,2017-01-21,99.2981161319025,,-1,1
4,13_1,2017-01-22,37.83330829548664,,-1,1
4,13_1,2017-01-23,46.88686162024889,,-1,1
4,13_1,2017-01-24,39.30389530178577,,-1,1
4,13_1,2017-01-25,38.98923634865028,,-1,1
4,13_1,2017-01-26,60.85517040115244,,-1,1
4,13_1,2017-01-27,85.98403239951072,,-1,1
4,13_1,2017-01-28,40.50868159124789,,-1,1
4,13_1,2017-01-29,70.01539185570017,,-1,1
4,13_1,2017-01-30,85.39742650711024,,-1,1
4,13_1,2017-01-31,47.27271530716976,,-1,1
4,13_1,2017-02-01,72.35724770094683,,-1,1
4,13_1,2017-02-02,41.585489452678,,-1,1
4,13_1,2017-02-03,36.49462869130834,,-1,1
4,13_1,2017-02-04,94.52030231071308,,-1,1
4,13_1,2017-02-05,82.72384251270259,,-1,1
4,13_1,2017-02-06,76.47348376287296,,-1,1
4,13_1,2017-02-07,85.78794984912244,,-1,1
4,13_1,2017-02-08,95.40800785411741,,-1,1
4,13_1,2017-02-09,44.73562018906971,,-1,1
4,13_1,2017-02-10,93.8612255489428,,-1,1
4,13_1,2017-02-11,79.43485574225376,,-1,1
4,13_1,2017-02-12,48.154042376216964,,-1,1
4,13_1,2017-02-13,41.85214476553986,,-1,1
4,13_1,2017-02-14,47.09521427611529,,-1,1
4,13_1,2017-02-15,45.77024737315885,,-1,1
4,13_1,2017-02-16,67.2461015951199,,-1,1
4,13_1,2017-02-17,84.64577473012983,,-1,1
4,13_1,2017-02-18,45.847713066061964,,-1,1
4,13_1,2017-02-19,54.095956594806566,,-1,1
4,13_1,2017-02-20,75.19372849712205,,-1,1
4,13_1,2017-02-21,42.95695331940762,,-1,1
4,13_1,2017-02-22,37.36658170748885,,-1,1
4,13_1,2017-02-23,49.783173961780975,,-1,1
