StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
4,13_1,2017-01-02,73.48227126326427,,-1,1
4,13_1,2017-01-03,40.10267545420566,,-1,1
4,13_1,2017-01-04,88.58386336712242,,-1,1
4,13_1,2017-01-05,74.29877274911583,,-1,1
4,13_1,2017-01-06,38.910998902139646,,-1,1
4,13_1,2017-01-07,69.10415069508738,,-1,1
4,13_1,2017-01-08,48.75190547662717,,-1,1
4,13_1,2017-01-09,59.57508822490062,,-1,1
4,13_1,2017-01-10,37.75757145059567,,-1,1
4,13_1,2017-01-11,64.61531000686378,,-1,1
4,13_1,2017-01-12,90.02380813892692,,-1,1
4,13_1,2017-01-13,92.560035814061,,-1,1
4,13_1,2017-01-14,59.701666349703075,,-1,1
4,13_1,2017-01-15,97.21462730897284,,-1,1
4,13_1,2017-01-16,93.86122554894281,,-1,1
4,13_1,2017-01-17,43.04136699245126,,-1,1
4,13_1,2017-01-18,41.83841747968923,,-1,1
4,13_1,2017-01-19,59.19723458987178,,-1,1
4,13_1,2017-01-20,91.28105624880469,,-1,1
4,13_1,2017-01-21,99.2981161319025,,-1,1
4,13_1,2017-01-22,37.83330829548664,,-1,1
4,13_1,2017-01-23,46.88686162024889,,-1,1
4,13_1,2017-01-24,39.30389530178577,,-1,1
4,13_1,2017-01-25,38.98923634865028,,-1,1
4,13_1,2017-01-26,60.855170401152435,,-1,1
4,13_1,2017-01-27,85.98403239951072,,-1,1
4,13_1,2017-01-28,40.50868159124788,,-1,1
4,13_1,2017-01-29,70.01539185570017,,-1,1
4,13_1,2017-01-30,85.39742650711024,,-1,1
4,13_1,2017-01-31,47.272715307169754,,-1,1
4,13_1,2017-02-01,72.35724770094683,,-1,1
4,13_1,2017-02-02,41.585489452678,,-1,1
4,13_1,2017-02-03,36.49462869130834,,-1,1
4,13_1,2017-02-04,94.52030231071308,,-1,1
4,13_1,2017-02-05,82.7238425127026,,-1,1
4,13_1,2017-02-06,76.47348376287296,,-1,1
4,13_1,2017-02-07,85.78794984912243,,-1,1
4,13_1,2017-02-08,95.4080078541174,,-1,1
4,13_1,2017-02-09,44.735620189069714,,-1,1
4,13_1,2017-02-10,93.86122554894281,,-1,1
4,13_1,2017-02-11,79.43485574225377,,-1,1
4,13_1,2017-02-12,48.15404237621695,,-1,1
