big_demand,prob_lead_demand
261,0.025637043998181747
262,0.025466775505172859
263,0.025199966293401467
264,0.024834080014958959
265,0.024378854704796209
266,0.02383932651812529
267,0.023221337266542869
268,0.022531429896743452
269,0.021776735657318125
270,0.020964855663702285
271,0.020103739528657141
272,0.019201563605192828
273,0.018266611203676581
274,0.017307156910228397
275,0.016331356865519949
276,0.015347146577602108
277,0.014362147553827155
278,0.013383583757396704
279,0.012418208632635328
280,0.011472243205487313
281,0.010551325554326823
282,0.0096604717603009926
283,0.0088040482830250514
284,0.0079857555618630411
285,0.0072086225099395416
286,0.0064750114423876345
287,0.0057866328581743865
288,0.005144569373900231
289,0.0045493079880507834
290,0.0040007797372514416
291,0.0034984056960325914
292,0.0030411481738336762
293,0.002627565883666797
294,0.0022558718023174707
295,0.0019239924177994324
296,0.0016296270702501922
297,0.0013703061398979892
298,0.0011434469202440238
299,0.00094640613392437583
300,0.00077652819834194808
301,0.00063118852167722743
302,0.00050783129946205242
303,0.000404001478871598
304,0.00031737075341093084
305,0.000245757636331621
306,0.00018714182948264036
307,0.00013967324936087655
308,0.00010167618956471625
309,7.1649186188114085E-05
310,4.8261209262608046E-05
311,3.0344830176874039E-05
312,1.6887014522160895E-05
313,7.0181655805927122E-06
