big_demand,prob_demand
140,0.035341093419623729
141,0.035062108895747839
142,0.0345254768727444
143,0.033743713500384812
144,0.032734175031605854
145,0.031518446987913076
146,0.030121616155645656
147,0.0285714579913253
148,0.026897574043710921
149,0.02513051424619479
150,0.023300917512212579
151,0.021438701188313335
152,0.019572388777687369
153,0.01772833113705613
154,0.015930266580313435
155,0.014198916610137309
156,0.012551710087797745
157,0.011002635057883781
158,0.0095622124785807259
159,0.008237651091515908
160,0.0070328862641581488
161,0.0059489280064134349
162,0.004984255054732596
163,0.0041350533967465068
164,0.0033956859589858767
165,0.002759095261049341
166,0.0022171969525240334
167,0.0017612504624842345
168,0.0013821958978456614
169,0.0010709494155856461
170,0.00081865232380036283
171,0.00061687193574430556
172,0.00045775457018396558
173,0.00033413299356086564
174,0.00023959203293918218
175,0.00016849709770199242
176,0.00011599099736471338
177,7.7964795688030561E-05
178,5.1008544647965288E-05
179,3.2347624208126492E-05
180,1.9770091459096785E-05
181,1.1549930763278014E-05
182,6.3704199355801287E-06
183,3.2510266307562193E-06
184,1.4803794389357745E-06
185,5.5698390080323643E-07
186,1.3853821371271912E-07
