StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
3,17_1,2017-01-02,59.8802768709953,,-1,1
3,17_1,2017-01-03,76.8567258311781,,-1,1
3,17_1,2017-01-04,62.874561863101306,,-1,1
3,17_1,2017-01-05,84.02131642168278,,-1,1
3,17_1,2017-01-06,70.43735025338208,,-1,1
3,17_1,2017-01-07,62.874561863101306,,-1,1
3,17_1,2017-01-08,59.261405349780844,,-1,1
3,17_1,2017-01-09,63.98805734839378,,-1,1
3,17_1,2017-01-10,93.83534993319263,,-1,1
3,17_1,2017-01-11,64.44020579456,,-1,1
3,17_1,2017-01-12,66.76063325288725,,-1,1
3,17_1,2017-01-13,61.56945046918897,,-1,1
3,17_1,2017-01-14,77.42387991233072,,-1,1
3,17_1,2017-01-15,70.69124219593078,,-1,1
3,17_1,2017-01-16,63.98805734839378,,-1,1
3,17_1,2017-01-17,74.36760154093113,,-1,1
3,17_1,2017-01-18,67.47670040893422,,-1,1
3,17_1,2017-01-19,84.97469497046134,,-1,1
3,17_1,2017-01-20,87.58430724566674,,-1,1
3,17_1,2017-01-21,78.86475981869427,,-1,1
3,17_1,2017-01-22,60.71771156902362,,-1,1
3,17_1,2017-01-23,85.29550283718768,,-1,1
3,17_1,2017-01-24,74.91197457621978,,-1,1
3,17_1,2017-01-25,69.6824053112513,,-1,1
3,17_1,2017-01-26,71.4597379127896,,-1,1
3,17_1,2017-01-27,70.94626651237976,,-1,1
3,17_1,2017-01-28,77.9962593485895,,-1,1
3,17_1,2017-01-29,73.56022024567632,,-1,1
3,17_1,2017-01-30,62.874561863101306,,-1,1
3,17_1,2017-01-31,77.13965348452533,,-1,1
3,17_1,2017-02-01,65.12579357999668,,-1,1
3,17_1,2017-02-02,79.15693933475302,,-1,1
3,17_1,2017-02-03,64.66774766261233,,-1,1
3,17_1,2017-02-04,64.66774766261233,,-1,1
3,17_1,2017-02-05,66.28844293718201,,-1,1
3,17_1,2017-02-06,68.69128448773589,,-1,1
3,17_1,2017-02-07,75.18601787944637,,-1,1
3,17_1,2017-02-08,62.65471402708597,,-1,1
3,17_1,2017-02-09,59.8802768709953,,-1,1
3,17_1,2017-02-10,83.08131815060898,,-1,1
3,17_1,2017-02-11,76.01566079246615,,-1,1
3,17_1,2017-02-12,90.29557646979325,,-1,1
