big_demand,prob_demand
235,0.026532023480648943
236,0.026505231559403732
237,0.02636674320437081
238,0.02611877265149036
239,0.025764878388601344
240,0.025309880108329349
241,0.024759751299994009
242,0.024121490771493975
243,0.023402976901118887
244,0.022612808786351218
245,0.021760138674074635
246,0.02085450012183827
247,0.01990563625898022
248,0.01892333229740531
249,0.017917256102084958
250,0.016896810188483324
251,0.015870997991155242
252,0.014848306667969102
253,0.013836608092618262
254,0.012843079068215808
255,0.011874141189118609
256,0.010935420207249006
257,0.01003172423965875
258,0.00916703970009436
259,0.008344543458640382
260,0.0075666294359122031
261,0.0068349476246752422
262,0.00615045340066284
263,0.0055134649320739259
264,0.0049237265166500021
265,0.0043804757583403107
266,0.0038825126317574821
267,0.0034282686615996327
268,0.003015874654376422
269,0.0026432256506060607
270,0.0023080420065419048
271,0.002007925756360174
