StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
5,20_1,2017-01-18,327.36691060955496,,-1,1
5,20_1,2017-01-19,251.87531253637286,,-1,1
5,20_1,2017-01-20,309.3919301806012,,-1,1
5,20_1,2017-01-21,300.89313851618505,,-1,1
5,20_1,2017-01-22,281.71926005249924,,-1,1
5,20_1,2017-01-23,247.9581561109346,,-1,1
5,20_1,2017-01-24,234.26388800185526,,-1,1
5,20_1,2017-01-25,297.5801376772249,,-1,1
5,20_1,2017-01-26,272.73625503401746,,-1,1
5,20_1,2017-01-27,257.2261881553024,,-1,1
5,20_1,2017-01-28,255.87451501023412,,-1,1
5,20_1,2017-01-29,222.66648229697216,,-1,1
5,20_1,2017-01-30,302.56794986106644,,-1,1
5,20_1,2017-01-31,281.71926005249924,,-1,1
5,20_1,2017-02-01,269.82613972994443,,-1,1
5,20_1,2017-02-02,251.87531253637286,,-1,1
5,20_1,2017-02-03,239.12549559865693,,-1,1
5,20_1,2017-02-04,359.1178615194893,,-1,1
5,20_1,2017-02-05,281.71926005249924,,-1,1
5,20_1,2017-02-06,352.8630418880597,,-1,1
5,20_1,2017-02-07,219.33510007706627,,-1,1
5,20_1,2017-02-08,299.2305718553596,,-1,1
5,20_1,2017-02-09,264.12781008368165,,-1,1
5,20_1,2017-02-10,275.68797752101347,,-1,1
5,20_1,2017-02-11,261.33817384049786,,-1,1
5,20_1,2017-02-12,314.6441718678605,,-1,1
5,20_1,2017-02-13,391.23493687516,,-1,1
5,20_1,2017-02-14,225.10252629720227,,-1,1
5,20_1,2017-02-15,334.5080775679437,,-1,1
5,20_1,2017-02-16,322.6180535607401,,-1,1
5,20_1,2017-02-17,221.82290767495968,,-1,1
5,20_1,2017-02-18,292.02986879463083,,-1,1
5,20_1,2017-02-19,278.57815072534544,,-1,1
5,20_1,2017-02-20,326.4759758358457,,-1,1
5,20_1,2017-02-21,336.1282063725332,,-1,1
5,20_1,2017-02-22,350.52155102010977,,-1,1
5,20_1,2017-02-23,247.33939606905773,,-1,1
5,20_1,2017-02-24,245.5615996074682,,-1,1
5,20_1,2017-02-25,240.0319411137924,,-1,1
5,20_1,2017-02-26,319.61051233595725,,-1,1
5,20_1,2017-02-27,277.8959619162666,,-1,1
5,20_1,2017-02-28,307.8120978435522,,-1,1
