big_demand,prob_demand
944,0.012848255768908719
945,0.012691552549317755
946,0.012522658058029748
947,0.0123420953345122
948,0.012150417402300939
949,0.011948204566406934
950,0.011736061613296631
951,0.011514614931731072
952,0.011284509572986103
953,0.01104640626906067
954,0.010800978427413897
955,0.01054890912055725
956,0.010290888088470842
957,0.010027612663019655
958,0.0097597764403545839
959,0.0094880710568158323
960,0.0092131833959866721
961,0.0089357928896518189
962,0.0086565689259457089
963,0.0083761683768476761
964,0.0080952332559977025
965,0.00781438851658204
966,0.0075342399977859761
967,0.0072553725270433026
968,0.006978348184042301
969,0.0067037047311862118
970,0.0064319542139641027
971,0.0061635817334747293
972,0.0058990443921701618
973,0.0056387704127551491
974,0.0053831584290986584
975,0.0051325769469911468
976,0.0048873639716189247
977,0.0046478267977289687
978,0.0044142419576256708
979,0.004186855321377211
980,0.0039658823429140171
981,0.0037515084450755109
982,0.0035438895361038529
983,0.0033431526495938963
984,0.0031493966994863326
985,0.0029626969291815129
986,0.0027830984135044307
987,0.0026106210490692756
988,0.00244526067172297
989,0.0022869939484296015
990,0.0021357719960372729
991,0.0019915256711216362
992,0.0018541668990673123
993,0.001723590033685914
994,0.0015996732381135424
995,0.0014822798779690117
996,0.0013712599180482085
997,0.00126645131417717
998,0.0011676813922432265
999,0.0010747682068660109
1000,0.00098752187265363587
1001,0.00090574586150892714
1002,0.00082923826000059434
1003,0.00075779298138868307
1004,0.000691200927486229
1005,0.00062925109614321681
1006,0.00057173163074812714
1007,0.00051843080874992549
1008,0.00046913796680305466
1009,0.00042364436072371477
1010,0.00038174395901199626
1011,0.00034323416923624827
1012,0.00030791649708918008
1013,0.00027559713840605342
1014,0.00024608750488119922
1015,0.00021920468462804775
1016,0.00019477183909876459
1017,0.0001726185382120095
1018,0.000152581035831596
1019,0.00013450248799574157
1020,0.00011823311651752911
1021,0.00010363032076382956
1022,9.0558740574203317E-05
1023,7.8890273405276228E-05
1024,6.8504048881853446E-05
1025,5.9286364005612884E-05
1026,5.1130582317478119E-05
1027,4.3937000332386628E-05
1028,3.7612684566595378E-05
1029,3.2071282459122693E-05
1030,2.7232810451419767E-05
1031,2.3023422433718522E-05
1032,1.9375161693403075E-05
1033,1.6225699410813111E-05
1034,1.3518062641705306E-05
1035,1.1200354603827304E-05
1036,9.22546994845836E-06
1037,7.5508075472691669E-06
1038,6.1379831615799632E-06
1039,4.9525441864088759E-06
1040,3.9636884771999179E-06
1041,3.1439890746302661E-06
1042,2.4691264444587497E-06
1043,1.9176296472046738E-06
1044,1.4706276488745176E-06
1045,1.1116117813904859E-06
1046,8.2621016222972152E-07
1047,6.0197468940785653E-07
1048,4.2818104256358743E-07
1049,2.9564194556754308E-07
1050,1.9653378259826904E-07
1051,1.2423650953246997E-07
1052,7.3186667005091107E-08
1053,3.8743181495244421E-08
1054,1.7065536833357696E-08
1055,5.0038108117817979E-09
