big_demand,prob_lead_demand
133,0.0033007438668347486
132,0.0040112179562741849
131,0.0048379679474202832
130,0.0057909134912920747
129,0.0068786501913173882
128,0.0081078504477625334
127,0.0094826231993199814
126,0.011003858815590541
125,0.012668591994995542
124,0.014469421142599191
123,0.016394026668340417
122,0.018424832290919391
121,0.020538852163862229
120,0.022707762015091906
119,0.024898224290026593
118,0.027072485579213719
117,0.029189249794783264
116,0.031204813383677352
115,0.033074430407139664
114,0.034753856922488321
113,0.0362010072953569
112,0.037377641412474717
111,0.038250992712891833
110,0.0387952436970697
