s_Q,prob_lead_lifetime
414,1.7096266512870709E-13
415,1.0904590546226944E-12
416,4.1559461695994809E-12
417,1.2268512472982799E-11
418,3.0915774647570089E-11
419,6.9828594153372852E-11
420,1.4544431023861737E-10
421,2.84481302225607E-10
422,5.2901804661082007E-10
423,9.4357662484900968E-10
424,1.6248380540715947E-09
425,2.7147669502310456E-09
426,4.41809779480983E-09
427,7.0253360600063952E-09
428,1.0942655814086425E-08
429,1.6730331756244089E-08
430,2.51516277548197E-08
431,3.7234374809862125E-08
432,5.4347806773373754E-08
433,7.8297578725174362E-08
434,1.1144226578567734E-07
435,1.5683502294456E-07
436,2.1839447109313019E-07
437,3.0110925096929708E-07
438,4.1128104340562734E-07
439,5.568111774991021E-07
440,7.4753622266720694E-07
441,9.9561816888713645E-07
442,1.3159949230811982E-06
443,1.7268968686996922E-06
444,2.250435129231165E-06
445,2.913266923313113E-06
446,3.7473429780118448E-06
447,4.7907413569794075E-06
448,6.0885912421369947E-06
449,7.6940891638358567E-06
450,9.66960889045052E-06
451,1.2087904653015268E-05
452,1.5033405587225268E-05
453,1.8603597222580971E-05
454,2.2910483541454712E-05
455,2.80821202727748E-05
456,3.4264207980998393E-05
457,4.162172999535974E-05
458,5.0340617231507532E-05
459,6.0629418699473792E-05
460,7.2720953169170513E-05
461,8.6873914139053116E-05
462,0.00010337439699511575
463,0.00012253731413328894
464,0.00014470766093230804
465,0.0001702615925830183
466,0.00019960727026264869
467,0.00023318543297250088
468,0.0002714696502647845
469,0.00031496621100578686
470,0.00036421360346180549
471,0.00041978154328532454
472,0.00048226950812524117
473,0.00055230474070566422
474,0.00063053968635380024
475,0.00071764883613198232
476,0.000814324952945562
477,0.00092127466523908813
478,0.0010392134211167046
479,0.0011688598048635011
480,0.0013109292278122623
481,0.0014661270161794497
482,0.0016351409297455852
483,0.0018186331569156999
484,0.0020172318435808744
485,0.0022315222251089346
486,0.0024620374425019841
487,0.0027092491350393143
488,0.0029735579123369772
489,0.0032552838184570832
490,0.0035546569092495483
491,0.0038718080712723257
492,0.0042067602161910281
493,0.0045594199883015859
494,0.0049295701245689752
495,0.0053168626061792477
496,0.0057208127380799422
497,0.0061407942876014971
498,0.0065760358062135031
499,0.0070256182485811383
500,0.0074884739909794615
501,0.00796338733678082
502,0.0084489965802969913
503,0.0089437976819246173
504,0.0094461495875452009
505,0.0099542812037455679
506,0.010466300018528711
507,0.010980202332530324
508,0.011493885043550285
509,0.012005158903563533
510,0.01251176314359944
511,0.013011381340296476
512,0.013501658376773541
513,0.013980218331131871
514,0.014444683108585508
515,0.014892691618258909
516,0.015321919283534097
517,0.015730097665107134
518,0.01611503396999827
519,0.016474630217026394
520,0.016806901829061877
521,0.017109995426913611
522,0.017382205606907983
523,0.017621990494949821
524,0.0178279858837971
525,0.017999017777229162
526,0.018134113184484983
527,0.018232509030483172
528,0.018293659071554943
529,0.018317238732333204
530,0.018303147806621241
531,0.018251510993068033
532,0.018162676264846238
533,0.018037211100797645
534,0.017875896633222445
535,0.017679719794195702
536,0.017449863567572325
537,0.017187695477297621
538,0.016894754463913361
539,0.01657273631992744
540,0.016223477870729787
541,0.015848940100776823
542,0.015451190434672893
543,0.015032384389451094
544,0.014594746817757123
545,0.014140552961785709
546,0.013672109534784234
547,0.01319173604059826
548,0.012701746533567863
549,0.012204432008611212
550,0.011702043597525788
551,0.011196776731830055
552,0.010690756414197285
553,0.010186023721400575
554,0.0096845236413385227
555,0.0091880943256580465
556,0.0086984578180962658
557,0.0082172122970250727
558,0.0077458258504274347
559,0.0072856317803623605
560,0.00683782541436359
561,0.0064034623845594671
562,0.0059834583170325041
563,0.0055785898594287453
564,0.0051894969615768295
565,0.0048166863125536632
566,0.0044605358283147031
567,0.0041213000767316458
568,0.0037991165216494493
569,0.0034940124643538439
570,0.0032059125594360244
571,0.0029346467829756725
572,0.002679958732889883
573,0.0024415141452874454
574,0.0022189095159487549
575,0.0020116807225677791
576,0.0018193115509566801
577,0.0016412420368324052
578,0.0014768765438834199
579,0.001325591508360778
580,0.0011867427902641852
581,0.0010596725811221526
582,0.00094371582822906825
583,0.00083820614484793733
584,0.00074248118517821567
585,0.00065588747170325791
586,0.00057778467076894074
587,0.00050754931982019359
588,0.00044457801657013095
589,0.00038829008645038365
590,0.00033812974996178148
591,0.00029356781599933619
592,0.00025410293086758481
593,0.00021926241554902294
594,0.00018860272586934858
595,0.00016170957155916144
596,0.0001381977308922748
597,0.0001177105976428164
598,9.9919496723715291E-05
599,8.4522803473392435E-05
600,7.1244900660055486E-05
601,5.9835005518883594E-05
602,5.0065896292831582E-05
603,4.1732566465591847E-05
604,3.4650832036825846E-05
605,2.8655914676654567E-05
606,2.3601021037777043E-05
607,1.9355935948172626E-05
608,1.5805644698153405E-05
609,1.2848997209674207E-05
610,1.0397424564415179E-05
611,8.37371642408273E-06
612,6.7108650771299957E-06
613,5.3509809349043125E-06
614,4.2442822610272212E-06
615,3.3481604508311162E-06
616,2.626320897454966E-06
617,2.0479983845864062E-06
618,1.5872450266012412E-06
619,1.2222880262134935E-06
620,9.34953926889166E-07
621,7.1015558982399846E-07
622,5.3543780978041055E-07
623,4.0057728639993969E-07
624,2.9723257335693226E-07
625,2.1863962256539138E-07
626,1.5934861062471819E-07
627,1.1499786643457319E-07
628,8.212089988101971E-08
629,5.7982750121392742E-08
630,4.0442117779405837E-08
631,2.7836008958226183E-08
632,1.888389221876686E-08
633,1.2608645558069037E-08
