big_demand,prob_lead_demand
596,0.017096698022144554
597,0.017047839606480777
598,0.016969203921425802
599,0.016861223290689897
600,0.016724473673171505
601,0.016559669720189744
602,0.016367658780610996
603,0.016149413922225447
604,0.015906026047357646
605,0.015638695189261594
606,0.015348721083251925
607,0.0150374931126645
608,0.01470647973455203
609,0.014357217493450257
610,0.013991299733571093
611,0.013610365120386051
612,0.013216086081781328
613,0.012810157276840822
614,0.012394284196918359
615,0.011970171999089519
616,0.011539521359684042
617,0.011104003406263852
618,0.010665258036248005
619,0.010224884507808096
620,0.0097844326671093912
621,0.0093453948669565169
622,0.0089091986227016924
623,0.0084772000420241262
624,0.0080506780560084552
625,0.0076308294699472829
626,0.0072187648435577453
627,0.0068155052019161179
628,0.0064219795704414029
629,0.0060390233197545285
630,0.0056673772992449781
631,0.0053076877317265111
632,0.0049605068356823896
633,0.0046263012606936674
634,0.0043054390348051036
635,0.0039982002390981687
636,0.0037047800768004635
637,0.0034252924361593442
638,0.0031597738909992651
639,0.0029081880812416782
640,0.0026704304146705285
641,0.0024463330308664428
642,0.0022356776325196622
643,0.0020381850994617128
644,0.0018535291435703384
645,0.0016813417189340744
646,0.0015212184119057139
647,0.0013727237617209701
648,0.0012353964658572318
649,0.0011087544282165928
650,0.00099229961247164619
651,0.00088552266743795118
652,0.00078790729605364993
653,0.00069893434436997027
654,0.00061808559180006077
655,0.00054484722865232385
656,0.00047871301160670515
657,0.00041918709220341175
658,0.00036578651753807858
659,0.00031804340614187008
660,0.00027550680542923732
661,0.00023774424009410106
662,0.00020434296341549255
663,0.00017491092559809824
664,0.00014907747503567327
665,0.00012649380976974142
666,0.00010683319745343453
667,8.9790982856225734E-05
668,7.5084402396735658E-05
669,6.2452225403844438E-05
670,5.1654241813999465E-05
671,4.24706158432254E-05
672,3.4701124848753533E-05
673,2.816430213454607E-05
674,2.2696501869238226E-05
675,1.8150903581864747E-05
676,1.4396472885032411E-05
677,1.1316894150509071E-05
678,8.8094898323818633E-06
679,6.7841400035683307E-06
680,5.1622144509735924E-06
681,3.8755283749852207E-06
682,2.8653313761625361E-06
683,2.0813380054821366E-06
684,1.4808067270309781E-06
685,1.0276727184693495E-06
686,6.9173854083421779E-07
687,4.4792537100299908E-07
688,2.7558623156969539E-07
689,1.5788149551294373E-07
690,8.1215904729095759E-08
691,3.4735435776842195E-08
692,9.8815817618880134E-09
