StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
3,10_1,2017-01-02,45.96186686932089,,-1,1
3,10_1,2017-01-03,35.91325858107832,,-1,1
3,10_1,2017-01-04,37.816007236025925,,-1,1
3,10_1,2017-01-05,49.84851354351678,,-1,1
3,10_1,2017-01-06,47.93530136180219,,-1,1
3,10_1,2017-01-07,38.16295023218749,,-1,1
3,10_1,2017-01-08,66.4444049417525,,-1,1
3,10_1,2017-01-09,37.98904924290769,,-1,1
3,10_1,2017-01-10,60.64000035629194,,-1,1
3,10_1,2017-01-11,61.4314367217508,,-1,1
3,10_1,2017-01-12,43.53824077260348,,-1,1
3,10_1,2017-01-13,45.46529427238006,,-1,1
3,10_1,2017-01-14,34.684495577487354,,-1,1
3,10_1,2017-01-15,36.296408828034544,,-1,1
3,10_1,2017-01-16,39.28462394903079,,-1,1
3,10_1,2017-01-17,68.44838857629836,,-1,1
3,10_1,2017-01-18,34.894930358221245,,-1,1
3,10_1,2017-01-19,47.34077611767499,,-1,1
3,10_1,2017-01-20,52.26041291144788,,-1,1
3,10_1,2017-01-21,104.03414615026794,,-1,1
3,10_1,2017-01-22,52.013298150605756,,-1,1
3,10_1,2017-01-23,38.45470880791955,,-1,1
3,10_1,2017-01-24,102.72248658649934,,-1,1
3,10_1,2017-01-25,40.690870160769414,,-1,1
3,10_1,2017-01-26,43.807861801550736,,-1,1
3,10_1,2017-01-27,47.48862130705065,,-1,1
3,10_1,2017-01-28,33.8561352841042,,-1,1
3,10_1,2017-01-29,39.224701317810165,,-1,1
3,10_1,2017-01-30,61.4314367217508,,-1,1
3,10_1,2017-01-31,100.88413373170815,,-1,1
3,10_1,2017-02-01,43.20380998849882,,-1,1
3,10_1,2017-02-02,52.59200102002323,,-1,1
3,10_1,2017-02-03,76.31370896831719,,-1,1
3,10_1,2017-02-04,95.60853095280743,,-1,1
3,10_1,2017-02-05,47.119982958960534,,-1,1
3,10_1,2017-02-06,76.18471320536105,,-1,1
3,10_1,2017-02-07,37.18878243292066,,-1,1
3,10_1,2017-02-08,41.4464407089521,,-1,1
3,10_1,2017-02-09,80.30947491662373,,-1,1
3,10_1,2017-02-10,101.24851517025996,,-1,1
3,10_1,2017-02-11,69.5928438556159,,-1,1
3,10_1,2017-02-12,49.7703366510282,,-1,1
