big_demand,prob_lead_demand
737,0.015229018669020622
738,0.015157610204871738
739,0.015065742579715435
740,0.014953776709944397
741,0.014822150155768645
742,0.014671374144097941
743,0.014502030162676368
744,0.014314766159387576
745,0.014110292383377434
746,0.013889376906869323
747,0.013652840868266772
748,0.013401553478344158
749,0.013136426832028812
750,0.012858410568490056
751,0.012568486421997467
752,0.0122676627053229
753,0.011956968766374181
754,0.011637449457305936
755,0.011310159653599265
756,0.010976158858585411
757,0.010636505926657993
758,0.010292253936022297
759,0.0099444452393162089
760,0.009594106717850083
761,0.0092422452625932749
762,0.0088898435024194911
763,0.0085378557975433426
764,0.0081872045135623576
765,0.0078387765890808661
766,0.0074934204075518254
767,0.0071519429817342639
768,0.0068151074570346479
769,0.0064836309379767672
770,0.0061581826401221245
771,0.0058393823679333042
772,0.0055277993173260612
773,0.0052239511999811186
774,0.0049283036848714774
775,0.0046412701508961041
776,0.0043632117429863795
777,0.0040944377225614033
778,0.0038352061017489316
779,0.0035857245493590359
780,0.0033461515552029668
781,0.0031165978379942556
782,0.0028971279807661885
783,0.002687762276501558
784,0.0024884787655127688
785,0.002299215445053493
786,0.0021198726307040052
787,0.0019503154482741563
788,0.0017903764343274527
789,0.0016398582229685183
790,0.0014985362962685366
791,0.0013661617756437437
792,0.0012424642316621903
793,0.0011271544901370659
794,0.0010199274129764886
795,0.00092046463309411117
796,0.000828437223735979
797,0.00074350828383480834
798,0.00066533542244499931
799,0.00059357312692177476
800,0.00052787500125932351
801,0.00046789586286988954
802,0.00041329368803770284
803,0.000363731398288772
804,0.00031887848194633238
805,0.00027841244716186094
806,0.00024202010469144905
807,0.000209398680597639
808,0.00018025676087081164
809,0.00015431507165698493
810,0.00013130710033000257
811,0.00011097956403760553
812,9.3092733569409572E-05
813,7.7420621430667125E-05
814,6.3751043853469054E-05
815,5.1885567134659875E-05
816,4.1639349159516308E-05
817,3.2840887257702493E-05
818,2.5331683651361913E-05
819,1.8965839706037788E-05
820,1.3609589996924136E-05
821,9.1407868707126772E-06
822,5.448345734139647E-06
823,2.431660751182442E-06
735,0.015307326355327968
736,0.015279686217243771
