StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
4,11_1,2017-01-05,191.40973945579347,,-1,1
4,11_1,2017-01-06,133.2093306417939,,-1,1
4,11_1,2017-01-07,118.39259988946087,,-1,1
4,11_1,2017-01-08,190.90301110255143,,-1,1
4,11_1,2017-01-09,101.40553524284607,,-1,1
4,11_1,2017-01-10,166.77642556601367,,-1,1
4,11_1,2017-01-11,113.30969627630651,,-1,1
4,11_1,2017-01-12,168.05783353429726,,-1,1
4,11_1,2017-01-13,144.28948276899186,,-1,1
4,11_1,2017-01-14,177.85256284071892,,-1,1
4,11_1,2017-01-15,168.05783353429726,,-1,1
4,11_1,2017-01-16,142.88556261738387,,-1,1
4,11_1,2017-01-17,134.1709525079815,,-1,1
4,11_1,2017-01-18,183.9873861934825,,-1,1
4,11_1,2017-01-19,144.28948276899186,,-1,1
4,11_1,2017-01-20,138.77677093169498,,-1,1
4,11_1,2017-01-21,121.75086585702135,,-1,1
4,11_1,2017-01-22,128.52998885141443,,-1,1
4,11_1,2017-01-23,145.35396763827455,,-1,1
4,11_1,2017-01-24,195.52684573331533,,-1,1
4,11_1,2017-01-25,153.092916455897,,-1,1
4,11_1,2017-01-26,159.3455654598211,,-1,1
4,11_1,2017-01-27,108.99150269262267,,-1,1
4,11_1,2017-01-28,126.41744874168242,,-1,1
4,11_1,2017-01-29,128.22548114971354,,-1,1
4,11_1,2017-01-30,127.01652730828586,,-1,1
4,11_1,2017-01-31,101.63247062945656,,-1,1
4,11_1,2017-02-01,100.05703832016464,,-1,1
4,11_1,2017-02-02,113.04982594450442,,-1,1
4,11_1,2017-02-03,120.33721334103966,,-1,1
4,11_1,2017-02-04,133.84943724337384,,-1,1
4,11_1,2017-02-05,105.58866395857949,,-1,1
4,11_1,2017-02-06,150.08414320923288,,-1,1
4,11_1,2017-02-07,137.44061441718662,,-1,1
4,11_1,2017-02-08,111.50616916750909,,-1,1
4,11_1,2017-02-09,100.50405368428572,,-1,1
4,11_1,2017-02-10,171.97874529147614,,-1,1
4,11_1,2017-02-11,172.42163176990545,,-1,1
4,11_1,2017-02-12,113.30969627630651,,-1,1
4,11_1,2017-02-13,136.73017714991371,,-1,1
4,11_1,2017-02-14,142.18978105214768,,-1,1
4,11_1,2017-02-15,146.47736222043196,,-1,1
