big_demand,prob_lead_demand
232,0.027059480144283995
233,0.026803175398687949
234,0.026433375422518522
235,0.025955199180657321
236,0.025375045749956721
237,0.024700455483995434
238,0.023939951296722141
239,0.023102864601861891
240,0.022199150721185616
241,0.021232296361063781
242,0.020218640205657657
243,0.019168530636140824
244,0.018092187385312108
245,0.016999552862411543
246,0.015900162823944387
247,0.014803038057111344
248,0.013716597519038863
249,0.012648592213429613
250,0.011606058090218014
251,0.01059528551427074
252,0.0096218024310743156
253,0.0086903682890229865
254,0.0078049760451510911
255,0.0069688601274745963
256,0.0061845089605836725
257,0.0054536814668999694
258,0.0047774277126085016
259,0.0041561144641109327
260,0.0035894567739679418
261,0.0030765567788075912
262,0.0026159506630614704
263,0.0022056642610778503
264,0.0018432771098216352
265,0.0015259940205282264
266,0.0012507225128952607
267,0.0010141538445030999
268,0.00081284494582774508
269,0.00064329838354251561
270,0.000502037535765112
271,0.00038567445563221861
272,0.00029096838175688149
273,0.00021487346611348429
274,0.00015457496411327466
275,0.0001075138016188618
276,7.1400041645957381E-05
277,4.4216275766885318E-05
278,2.4212334705833495E-05
279,9.89293912552687E-06
