s_Q,prob_lead_lifetime
9947,0.00022055580656595548
9948,0.00022709553731831774
9949,0.00023377939502737695
9950,0.00024060921364659903
9951,0.00024758681622643762
9952,0.0002547140138988111
9953,0.00026199260485095096
9954,0.00026942437328922043
9955,0.000277011088393445
9956,0.00028475450326220412
9957,0.00029265635384957808
9958,0.00030071835789389633
9959,0.00030894221383908157
9960,0.0003173295997490262
9961,0.00032588217221571553
9962,0.00033460156526142205
9963,0.00034348938923584656
9964,0.0003525472297085826
9965,0.00036177664635741292
9966,0.00037117917185340614
9967,0.00038075631074297237
9968,0.00039050953832777443
9969,0.00040044029954300347
9970,0.0004105500078346242
9971,0.00042084004403642237
9972,0.00043131175524709336
9973,0.00044196645370822346
9974,0.0004528054156841082
9975,0.00046382988034337558
9976,0.00047504104864367621
9977,0.00048644008221967555
9978,0.00049802810227523827
9979,0.0005098061884805606
9980,0.00052177537787427542
9981,0.00053393666377208313
9982,0.00054629099468184422
9983,0.000558839273226173
9984,0.00057158235507297152
9985,0.00058452104787475945
9986,0.00059765611021723216
9987,0.00061098825057792118
9988,0.000624518126295348
9989,0.000638246342549567
9990,0.00065217345135471026
9991,0.00066629995056394979
9992,0.00068062628288765778
9993,0.00069515283492563469
9994,0.000709879936213553
9995,0.00072480785828475864
9996,0.00073993681374751464
9997,0.00075526695537885317
9998,0.00077079837523531965
9999,0.00078653110378113823
10000,0.00080246510903473614
10001,0.00081860029573399963
10002,0.00083493650452087613
10003,0.000851473511145844
10004,0.00086821102569306207
10005,0.00088514869182653735
10006,0.00090228608605800737
10007,0.00091962271703692575
10008,0.00093715802486337666
10009,0.00095489138042423153
10010,0.00097282208475319549
10011,0.00099094936841515437
10012,0.0010092723909155791
10013,0.0010277902401350752
10014,0.0010465019317902862
10015,0.001065406408920624
10016,0.0010845025414024786
10017,0.0011037891254902031
10018,0.0011232648833855823
10019,0.0011429284628350059
10020,0.0011627784367556271
10021,0.0011828133028908073
10022,0.0012030314834947915
10023,0.0012234313250477783
10024,0.0012440110980011677
10025,0.0012647689965536463
10026,0.0012857031384584862
10027,0.0013068115648625016
10028,0.0013280922401766237
10029,0.0013495430519790792
10030,0.0013711618109509094
10031,0.0013929462508445966
10032,0.001414894028485818
10033,0.0014370027238086993
10034,0.0014592698399250898
10035,0.0014816928032276907
10036,0.0015042689635275861
10037,0.0015269955942265674
10038,0.0015498698925241097
10039,0.0015728889796594284
10040,0.0015960499011887543
10041,0.0016193496272982992
10042,0.0016427850531525725
10043,0.0016663529992786553
10044,0.0016900502119862862
10045,0.0017138733638242649
10046,0.0017378190540727363
10047,0.0017618838092719915
10048,0.0017860640837876281
10049,0.0018103562604120387
10050,0.0018347566510025976
10051,0.0018592614971560833
10052,0.001883866970920038
10053,0.001908569175540443
10054,0.0019333641462459486
10055,0.0019582478510687257
10056,0.0019832161917017325
10057,0.0020082650043923705
10058,0.0020333900608723787
10059,0.0020585870693241109
10060,0.0020838516753826975
10061,0.0021091794631742959
10062,0.0021345659563899119
10063,0.0021600066193950612
10064,0.0021854968583745883
10065,0.0022110320225128383
10066,0.002236607405208515
10067,0.0022622182453243796
10068,0.0022878597284712678
10069,0.0023135269883261286
10070,0.002339215107983831
10071,0.0023649191213423095
10072,0.0023906340145208151
10073,0.0024163547273106734
10074,0.0024420761546583162
10075,0.0024677931481801186
10076,0.0024935005177084885
10077,0.002519193032868849
10078,0.0025448654246868893
10079,0.0025705123872257394
10080,0.0025961285792523163
10081,0.0026217086259324096
10082,0.0026472471205539025
10083,0.0026727386262774674
10084,0.0026981776779141263
10085,0.0027235587837290305
10086,0.0027488764272707846
10087,0.0027741250692255742
10088,0.0027992991492954184
10089,0.0028243930880998283
