s_Q,prob_lead_lifetime
1866,0.0018062669268964875
1559,2.3828150735005569E-17
1560,1.6512153938913886E-16
1561,6.666914216433037E-16
1562,2.0485001310016187E-15
1563,5.3045531772831126E-15
1564,1.2195394004546184E-14
1565,2.5670843384254796E-14
1566,5.0467453341542046E-14
1567,9.3937193859739864E-14
1568,1.6717855484132295E-13
1569,2.8655897429175564E-13
1570,4.7573880228527836E-13
1571,7.6833244693836809E-13
1572,1.211372558114913E-12
1573,1.8697787930973469E-12
1574,2.8320746581231284E-12
1575,4.217644992983511E-12
1576,6.1858838097443521E-12
1577,8.94764844624416E-12
1578,1.2779512477090822E-11
1579,1.8041397760509311E-11
1580,2.519826670615178E-11
1581,3.4846670742222312E-11
1582,4.7747081553525386E-11
1583,6.4863079566361256E-11
1584,8.7408641078227785E-11
1585,1.1690495316909659E-10
1586,1.5524839597330744E-10
1587,2.0479156700481285E-10
1588,2.684394840546178E-10
1589,3.4976339382173474E-10
1590,4.5313493505248391E-10
1591,5.8388375973848225E-10
1592,7.4848210607173E-10
1593,9.5476024458674271E-10
1594,1.2121571864242936E-09
1595,1.5320115520729924E-09
1596,1.927898052354954E-09
1597,2.416015632789286E-09
1598,3.0156339796263412E-09
1599,3.7496057824612776E-09
1600,4.6449528958644926E-09
1601,5.73353534211831E-09
1602,7.05281294984261E-09
1603,8.6467103296103411E-09
1604,1.0566596847797389E-08
1605,1.2872394273649522E-08
1606,1.5633825841168296E-08
1607,1.8931821585671696E-08
1608,2.2860095982939E-08
1609,2.7526915134230795E-08
1610,3.3057072000017026E-08
1611,3.9594089485037531E-08
1612,4.73026725126527E-08
1613,5.6371431591762136E-08
1614,6.7015901768428443E-08
1615,7.9481882259356756E-08
1616,9.4049123477183085E-08
1617,1.110353895687401E-07
1618,1.3080092598667464E-07
1619,1.5375336296809545E-07
1620,1.8035308716562149E-07
1621,2.1111911495195147E-07
1622,2.4663550214331758E-07
1623,2.875583260308441E-07
1624,3.3462327665496054E-07
1625,3.886538951886242E-07
1626,4.5057049809119945E-07
1627,5.2139982633649644E-07
1628,6.0228545948486E-07
1629,6.9449903463875006E-07
1630,7.9945231035120436E-07
1631,9.1871011539303614E-07
1632,1.0540042217941785E-06
1633,1.2072481808559354E-06
1634,1.3805531597575896E-06
1635,1.5762448149818967E-06
1636,1.7968812370240612E-06
1637,2.0452719987045531E-06
1638,2.3244983368547564E-06
1639,2.6379344941641467E-06
1640,2.9892702445474234E-06
1641,3.3825346214676057E-06
1642,3.8221208642944851E-06
1643,4.3128125928737013E-06
1644,4.8598112150718845E-06
1645,5.4687645661239841E-06
1646,6.1457967721309193E-06
1647,6.8975393230333105E-06
1648,7.7311633328169651E-06
1649,8.6544129565663886E-06
1650,9.6756399253539226E-06
1651,1.0803839150746165E-05
1652,1.2048685340994642E-05
1653,1.34205705607588E-05
1654,1.4930642655509601E-05
1655,1.6590844450607004E-05
1656,1.8413953623468174E-05
1657,2.0413623135281289E-05
1658,2.2604422096416625E-05
1659,2.5001876927068192E-05
1660,2.7622512661850235E-05
1661,3.0483894234043594E-05
1662,3.3604667562053418E-05
1663,3.7004600247460541E-05
1664,4.0704621680900222E-05
1665,4.4726862338964211E-05
1666,4.9094692042481095E-05
1667,5.3832756933976133E-05
1668,5.89670149199386E-05
1669,6.4524769311832779E-05
1670,7.0534700388677555E-05
1671,7.7026894593596552E-05
1672,8.40328710671116E-05
1673,9.1585605211226889E-05
1674,9.9719548970641852E-05
1675,0.00010847064751084506
1676,0.00011787635196749614
1677,0.00012797562793750094
1678,0.00013880895937964268
1679,0.00015041834759164994
1680,0.00016284730493126493
1681,0.00017614084295132048
1682,0.00019034545462313896
1683,0.00020550909032880779
1684,0.00022168112731115676
1685,0.000238912332280626
1686,0.00025725481689073317
1687,0.00027676198580858292
1688,0.00029748847712384905
1689,0.00031949009485893263
1690,0.00034282373336459357
1691,0.00036754729340921204
1692,0.00039371958979605385
1693,0.00042140025037135326
1694,0.00045064960631675311
1695,0.00048152857365254024
1696,0.00051409852591313861
1697,0.000548421157993376
1698,0.00058455834120303024
1699,0.00062257196960797349
1700,0.00066252379777870891
1701,0.00070447527011114393
1702,0.00074848734192978488
1703,0.00079462029263013421
1704,0.00084293353116457579
1705,0.00089348539422438465
1706,0.000946332937519313
1707,0.0010015317206053939
1708,0.001059135585760787
1709,0.0011191964314585057
1710,0.0011817639810333322
1711,0.0012468855471879645
1712,0.0013146057930301432
1713,0.001384966490377779
1714,0.001458006276112814
1715,0.0015337604074062167
1716,0.0016122605166760187
1717,0.0016935343671771734
1718,0.0017776056101561325
1719,0.0018644935445339436
1720,0.00195421288010921
1721,0.0020467735052960567
1722,0.0021421802604321381
1723,0.0022404327177074123
1724,0.0023415249687756446
1725,0.0024454454211172293
1726,0.0025521766042237355
1727,0.0026616949866712716
1728,0.0027739708051415179
1729,0.0028889679064354992
1730,0.0030066436035062127
1731,0.0031269485465117638
1732,0.0032498266098606233
1733,0.0033752147961852229
1734,0.0035030431581391181
1735,0.0036332347388666059
1736,0.0037657055319420124
1737,0.003900364461518856
1738,0.0040371133833671533
1739,0.0041758471074102585
1740,0.0043164534423009472
1741,0.0044588132625005905
1742,0.0046028005982450288
1743,0.0047482827486967586
1744,0.0048951204184955544
1745,0.0050431678778290363
1746,0.0051922731460512482
1747,0.0053422781987815735
1748,0.0054930191983188058
1749,0.005644326747105962
1750,0.0057960261638815378
1751,0.0059479377820522679
1752,0.0060998772697221327
1753,0.0062516559707122164
1754,0.0064030812658073689
1755,0.0065539569533681246
1756,0.0067040836483512932
1757,0.006853259198689959
1758,0.007001279117894302
1759,0.0071479370326487371
1760,0.0072930251440994093
1761,0.0074363347014488931
1762,0.0075776564864030015
1763,0.0077167813069484023
1764,0.00785350049887887
1765,0.0079876064334341249
1766,0.0081188930293676249
1767,0.0082471562677189567
1768,0.00837219470753357
1769,0.0084938100007466173
1770,0.008611807404429914
1771,0.0087259962885908714
1772,0.008836190637710524
1773,0.0089422095442136442
1774,0.0090438776920787022
1775,0.0091410258288178
1776,0.00923349122408743
1777,0.0093211181132299148
1778,0.009403758124091853
1779,0.0094812706855206489
1780,0.0095535234160019442
1781,0.0096203924909702837
1782,0.00968176298740139
1783,0.0097375292043774628
1784,0.0097875949584058739
1785,0.0098318738523664236
1786,0.0098702895170630061
1787,0.00990277582446004
1788,0.0099292770717942357
1789,0.0099497481358650237
1790,0.0099641545969239454
1791,0.0099724728317027861
1792,0.0099746900752412278
1793,0.009970804451298363
1794,0.0099608249712560236
1795,0.0099447715015461915
1796,0.0099226746997586827
1797,0.0098945759197082619
1798,0.009860527085861907
1799,0.0098205905376461972
1800,0.0097748388442714662
1801,0.00972335459082292
1802,0.0096662301364781877
1803,0.00960356734581642
1804,0.0095354772942841341
1805,0.0094620799489784409
1806,0.0093835038259974784
1807,0.0092998856256913329
1808,0.0092113698472234013
1809,0.0091181083839222184
1810,0.00902026010096655
1811,0.0089179903970022355
1812,0.00881147075133681
1813,0.0087008782583988722
1814,0.0085863951511805769
1815,0.0084682083154070317
1816,0.0083465087961921026
1817,0.0082214912989492014
1818,0.008093353686325834
1819,0.0079622964729239229
1820,0.0078285223195526457
1821,0.007692235528738549
1822,0.00755364154318789
1823,0.0074129464488594749
1824,0.0072703564842629678
1825,0.0071260775575475756
1826,0.0069803147728903408
1827,0.0068332719676311993
1828,0.0066851512615352868
1829,0.0065361526194907425
1830,0.0063864734288741
1831,0.0062363080927346571
1832,0.0060858476398653761
1833,0.0059352793527407211
1834,0.0057847864142121716
1835,0.0056345475737603519
1836,0.0054847368340092614
1837,0.0053355231581136264
1838,0.0051870701985352215
1839,0.0050395360476285711
1840,0.0048930730103614864
1841,0.004747827399401678
1842,0.004603939352707415
1843,0.0044615426736690717
1844,0.0043207646937587548
1845,0.0041817261575583815
1846,0.0040445411299523688
1847,0.0039093169251900707
1848,0.0037761540574455152
1849,0.0036451462124281226
1850,0.0035163802395283012
1851,0.0033899361639161472
1852,0.003265887217950274
1853,0.0031442998911973439
1854,0.0030252339983108914
1855,0.0029087427639712094
1856,0.0027948729240459937
1857,0.0026836648420945778
1858,0.0025751526403064951
1859,0.0024693643439383768
1860,0.0023663220382911976
1861,0.0022660420372530073
1862,0.0021685350624202847
1863,0.0020738064318037413
1864,0.001981856257121798
1865,0.0018926796486869665
1867,0.0017226038393491439
1868,0.0016416717826245393
1869,0.0015634480277792173
1870,0.0014879059486357907
1871,0.0014150152519661285
1872,0.0013447422086977591
1873,0.0012770498853033679
1874,0.00121189837456671
1875,0.0011492450249538232
1876,0.0010890446678560562
1877,0.0010312498420107872
1878,0.00097581101444660758
1879,0.00092267679734173993
1880,0.00087179416022752055
1881,0.00082310863701244357
1882,0.000776564527346468
1883,0.000732105091889639
1884,0.00068967274109345148
1885,0.00064920921714754244
1886,0.00061065576878795971
1887,0.000573953318706298
1888,0.00053904262334124092
1889,0.00050586442487524368
1890,0.00047435959529915989
1891,0.00044446927244637483
1892,0.00041613498793528997
1893,0.00038929878699478428
1894,0.00036390334018133314
1895,0.0003398920470288294
1896,0.0003172091317026484
1897,0.00029579973075812412
1898,0.00027560997313026594
1899,0.0002565870525062569
1900,0.00023867929225496119
1901,0.00022183620310835717
1902,0.00020600853380850706
1903,0.00019114831495030743
1904,0.00017720889626500635
1905,0.00016414497760218388
1906,0.00015191263387876394
1907,0.00014046933427261634
1908,0.00012977395594550721
1909,0.00011978679258561217
1910,0.00011046955806361159
1911,0.0001017853854985942
1912,9.369882203069881E-05
1913,8.6175819596704368E-05
1914,7.9183722002723684E-05
1915,7.2691248584851013E-05
1916,6.6668474744160087E-05
1917,6.1086809636929092E-05
1918,5.5918971294485267E-05
1919,5.113895943969704E-05
1920,4.6722026259002592E-05
1921,4.2644645380026005E-05
1922,3.8884479295399053E-05
1923,3.5420345463456645E-05
1924,3.2232181306097589E-05
1925,2.930100831337917E-05
1926,2.6608895453423071E-05
1927,2.4138922075028607E-05
1928,2.1875140479087415E-05
1929,1.9802538323538393E-05
1930,1.7907001015259565E-05
1931,1.61752742310206E-05
1932,1.4594926698472151E-05
1933,1.3154313357177788E-05
1934,1.1842539008944519E-05
1935,1.0649422556207202E-05
1936,9.5654619170767344E-06
1937,8.5817996957841255E-06
1938,7.6901896777643068E-06
1939,6.8829642095217749E-06
1940,6.1530025147257766E-06
1941,5.4936999897112242E-06
1942,4.89893851372706E-06
1943,4.3630578018847652E-06
1944,3.8808278218222185E-06
1945,3.4474222886012297E-06
1946,3.0583932463654512E-06
1947,2.7096467396844997E-06
1948,2.3974195723813804E-06
1949,2.1182571469501803E-06
1950,1.8689923734103061E-06
1951,1.6467256326010373E-06
1952,1.4488057754824277E-06
1953,1.2728121369471104E-06
1954,1.1165375400116307E-06
1955,9.7797226391793582E-07
1956,8.5528894770312874E-07
1957,7.4682839914552417E-07
1958,6.5108627764901738E-07
1959,5.6670061856661669E-07
1960,4.9244016566897439E-07
1961,4.271934779154493E-07
1962,3.6995877634910645E-07
1963,3.1983449686473162E-07
1964,2.7601051463687143E-07
1965,2.3776000628742036E-07
1966,2.0443191625420597E-07
1967,1.754439943685979E-07
1968,1.5027637231864817E-07
1969,1.2846564744912961E-07
1970,1.0959944321631498E-07
1971,9.3311416559435928E-08
1972,7.9276683459317979E-08
1973,6.7207635015329485E-08
1974,5.6850117473018347E-08
1975,4.7979950751167619E-08
1976,4.0399761203725907E-08
1977,3.3936105491861991E-08
1978,2.8436863606922239E-08
1979,2.3768880245992728E-08
1980,1.981583489145917E-08
1981,1.6476322078539077E-08
1982,1.3662124445061734E-08
1983,1.1296662241306756E-08
1984,9.3136040306336656E-09
1985,7.6556243307110061E-09
1986,6.2732949277149923E-09
1987,5.1240975397842605E-09
1988,4.1715464096473267E-09
1989,3.3844102684989411E-09
1990,2.7360239331212988E-09
1991,2.2036805755360554E-09
1992,1.7680964390838067E-09
1993,1.4129404670157647E-09
1994,1.1244219599743406E-09
1995,8.9092998789947606E-10
1996,7.0271885089532507E-10
1997,5.5163441357223106E-10
1998,4.3087662963379845E-10
1999,3.3479402942062295E-10
2000,2.5870636425908762E-10
2001,1.9875198937669334E-10
2002,1.5175692346791264E-10
2003,1.1512284939272052E-10
2004,8.67316186458491E-11
2005,6.4864093830880488E-11
2006,4.81314100788357E-11
2007,3.5416959810013004E-11
2008,2.5827607059103975E-11
2009,1.8652819331347871E-11
2010,1.3330568144273281E-11
2011,9.4189954903108231E-12
2012,6.5729738226234412E-12
2013,4.5248031461580333E-12
2014,3.0683916457136476E-12
2015,2.0463571899372571E-12
2016,1.3395671306278534E-12
2017,8.5870411538198421E-13
2018,5.3750712268061167E-13
2019,3.2739051680885512E-13
2020,1.9319044256366115E-13
2021,1.0982810788724903E-13
2022,5.9714144410728058E-14
2023,3.0747938808158551E-14
2024,1.4791181483521277E-14
2025,6.51641833257937E-15
2026,2.5495994093401391E-15
2027,8.409301192793178E-16
2028,2.1113566816560211E-16
2029,3.0895493969873072E-17
