big_demand,prob_lead_demand
204,0.0022139848234297406
203,0.0026048029567110843
202,0.0030495866889192992
201,0.0035527317892080062
200,0.0041184002220851319
199,0.004750382862982341
198,0.0054519486808952689
197,0.0062256832180254615
196,0.00707332012804581
195,0.0079955704571074825
194,0.0089919552156779627
193,0.010060647539847757
192,0.01119833132007389
191,0.012400083526400903
190,0.013659287528430868
189,0.01496758445069709
188,0.01631486898660495
187,0.017689335099671109
186,0.019077575672034223
185,0.020464738441382892
184,0.021834738546319444
183,0.023170525747292087
182,0.024454401997909228
181,0.025668382619229262
180,0.026794592001082872
179,0.027815682648323875
178,0.028715264634122505
177,0.029478331236553839
176,0.030091665818272068
175,0.030544214938737334
174,0.030827413306351532
