s_Q,prob_lead_lifetime
284,4.2404637986762013E-06
285,1.021776005724642E-05
286,1.837935087924813E-05
287,2.9250591023693547E-05
288,4.3441622106448692E-05
289,6.1653648183958521E-05
290,8.468432187095665E-05
291,0.00011343195870620197
292,0.00014889829462916119
293,0.00019218950807510458
294,0.00024451524485046266
295,0.00030718541068230708
296,0.00038160453274413934
297,0.00046926353668340918
298,0.00057172883843354273
299,0.00069062870875508055
300,0.00082763693113429107
301,0.000984453838349161
302,0.001162784877647801
303,0.001364316917126733
304,0.0015906925648025891
305,0.0018434828255857838
306,0.002124158468776882
307,0.0024340605190722071
308,0.0027743703169972331
309,0.0031460796201112414
310,0.0035499612344189707
311,0.0039865406765144332
312,0.004456069371465303
313,0.0049584998896848413
314,0.0054934637182809092
315,0.0060602520486923474
316,0.0066578000426832044
317,0.00728467501261841
318,0.0079390689188602974
319,0.0086187955464560023
320,0.0093212926743504419
321,0.010043629492549524
322,0.010782519455549488
323,0.011534338683813259
324,0.01229514993937832
325,0.013060732107562272
326,0.013826615015449607
327,0.014588119311189619
328,0.015340401018417337
329,0.016078500270087427
330,0.016797393618805778
331,0.017492049219719408
332,0.018157484090640909
333,0.018788822575743443
334,0.019381355077050719
335,0.019930596074878033
336,0.020432340436655337
337,0.020882717014852736
338,0.021278238559975474
339,0.021615847023964786
340,0.021892953402184553
341,0.022107471357048731
342,0.02225353854253986
343,0.022334321316831246
344,0.022349286687363183
345,0.022298467350316237
346,0.022182458559840582
347,0.022002407193220046
348,0.021755746992025878
349,0.02144863387735664
350,0.02108363716671352
351,0.020663763249254268
352,0.020192414133674796
353,0.019673341938696045
354,0.019110600195316532
355,0.018508492844660131
356,0.017871521808042273
357,0.017204333978785062
358,0.016511668440966503
359,0.015798304661810727
360,0.015069012335231502
361,0.01432850347763651
362,0.013581387296886186
363,0.012832128274384104
364,0.012085007821308084
365,0.011344089795051868
366,0.010613190092471051
367,0.0098958504732788981
368,0.0091953167100505377
369,0.0085145211103430929
370,0.00785606941056516
371,0.0072222319992885408
372,0.006614939388426791
373,0.0060357818128934605
374,0.0054860128019880343
375,0.0049665565281542916
376,0.0044780187006475593
377,0.00402070073322831
378,0.0035946168769220702
379,0.0031995139722117935
380,0.0028348934411415836
381,0.0025000351102922227
382,0.0021940224320854667
383,0.0019157686559431715
384,0.0016640434938038535
385,0.0014374998273691685
386,0.0012347000177623303
387,0.00105414140207407
388,0.00089428059507667349
389,0.00075355625722510564
390,0.00063041004051586039
391,0.00052330548005401027
392,0.00043074465924888464
393,0.00035128253824612358
394,0.00028353889632504826
395,0.00022620789746983196
396,0.00017806534229761748
397,0.00013797371743132729
398,0.00010488519403293502
399,7.7842759752252041E-05
400,5.597969238792808E-05
401,3.8517599081505667E-05
402,2.4763252204940844E-05
403,1.4104452892120811E-05
404,6.0051462790565023E-06
