StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
6,19_1,2017-01-17,413.06451047443437,,-1,1
6,19_1,2017-01-18,539.9971500784758,,-1,1
6,19_1,2017-01-19,518.9195259298033,,-1,1
6,19_1,2017-01-20,550.9678922921997,,-1,1
6,19_1,2017-01-21,556.5655728521064,,-1,1
6,19_1,2017-01-22,428.55335142589996,,-1,1
6,19_1,2017-01-23,466.3664221467191,,-1,1
6,19_1,2017-01-24,489.3237316182924,,-1,1
6,19_1,2017-01-25,529.3175751310611,,-1,1
6,19_1,2017-01-26,539.9971500784758,,-1,1
6,19_1,2017-01-27,475.3722345970487,,-1,1
6,19_1,2017-01-28,398.31718940650285,,-1,1
6,19_1,2017-01-29,550.9678922921997,,-1,1
6,19_1,2017-01-30,409.30994086943747,,-1,1
6,19_1,2017-01-31,494.0961982038497,,-1,1
6,19_1,2017-02-01,733.3937694707283,,-1,1
6,19_1,2017-02-02,573.8234623068936,,-1,1
6,19_1,2017-02-03,409.30994086943747,,-1,1
6,19_1,2017-02-04,444.83120029973367,,-1,1
6,19_1,2017-02-05,503.83015586332016,,-1,1
6,19_1,2017-02-06,604.2187336335747,,-1,1
6,19_1,2017-02-07,545.4455072938987,,-1,1
6,19_1,2017-02-08,457.58802009775866,,-1,1
6,19_1,2017-02-09,604.2187336335747,,-1,1
6,19_1,2017-02-10,556.5655728521064,,-1,1
6,19_1,2017-02-11,461.9492494490474,,-1,1
6,19_1,2017-02-12,444.83120029973367,,-1,1
6,19_1,2017-02-13,471.92328192780036,,-1,1
6,19_1,2017-02-14,514.2255268197298,,-1,1
6,19_1,2017-02-15,438.5251517883837,,-1,1
6,19_1,2017-02-16,456.115614547082,,-1,1
6,19_1,2017-02-17,574.5251813572737,,-1,1
6,19_1,2017-02-18,414.3820309464962,,-1,1
6,19_1,2017-02-19,449.46751832638,,-1,1
6,19_1,2017-02-20,609.4369602211236,,-1,1
6,19_1,2017-02-21,469.8007045479537,,-1,1
6,19_1,2017-02-22,468.6974862250568,,-1,1
6,19_1,2017-02-23,699.5096056061022,,-1,1
6,19_1,2017-02-24,501.84917235043815,,-1,1
6,19_1,2017-02-25,609.7273997002335,,-1,1
6,19_1,2017-02-26,416.33984787140406,,-1,1
6,19_1,2017-02-27,405.14100715617656,,-1,1
