s_Q,prob_lead_lifetime
221,7.281537238550924E-17
222,7.5326552724781037E-16
223,4.4116559372181573E-15
224,1.9200449702657105E-14
225,6.9004697035277357E-14
226,2.1628374016049232E-13
227,6.1085550322952376E-13
228,1.5881998459866125E-12
229,3.8581719945491785E-12
230,8.8525802738975391E-12
231,1.9342689628994923E-11
232,4.0501841471198821E-11
233,8.16825675751504E-11
234,1.5931280291822103E-10
235,3.0150586600627846E-10
236,5.5524069985272034E-10
237,9.97322713960932E-10
238,1.750805083029201E-09
239,3.0091623898815122E-09
240,5.071292617630455E-09
241,8.3914111346832009E-09
242,1.3649123479140905E-08
243,2.1846453206298317E-08
244,3.4440383958749673E-08
245,5.3521571935199885E-08
246,8.2052306807078758E-08
247,1.2417954264283747E-07
248,1.8564186413646942E-07
249,2.7429255317404611E-07
250,4.007644050444851E-07
251,5.7930550943301042E-07
252,8.2881872059299278E-07
253,1.1741408179550894E-06
254,1.6476001881865712E-06
255,2.2908939894081878E-06
256,3.1573268995682309E-06
257,4.3144533856818621E-06
258,5.8471636191126519E-06
259,7.86124935453113E-06
260,1.048747994136301E-05
261,1.3886209823149898E-05
262,1.82525271210884E-05
263,2.3821937976383234E-05
264,3.0876563113182129E-05
265,3.9751801563035266E-05
266,5.0843391781526235E-05
267,6.4614772762727616E-05
268,8.1604617666036034E-05
269,0.00010243438054745962
270,0.00012781566386045991
271,0.00015855718147688366
272,0.00019557106027214352
273,0.00023987819417418913
274,0.00029261233947261743
275,0.00035502262068631287
276,0.00042847410399104443
277,0.00051444609167911287
278,0.0006145277978305717
279,0.00073041108361790832
280,0.00086387996149473779
281,0.0010167966216636187
282,0.00119108379201581
283,0.0013887033140691308
284,0.001611630901676151
285,0.0018618271452704269
286,0.0021412049304429287
287,0.0024515935534219738
288,0.0027946999347719533
289,0.0031720674530620065
290,0.003585033038724469
291,0.0040346832808699816
292,0.0045218104023238368
293,0.0050468690464356286
294,0.0056099348892476412
295,0.0062106661386202048
296,0.0068482690045749226
297,0.0075214682196927665
298,0.0082284836528922958
299,0.0089670139931719677
300,0.0097342283817464636
301,0.010526766742282413
302,0.011340749401543834
303,0.012171796409644227
304,0.013015056764224606
305,0.013865247521107739
306,0.014716702540978132
307,0.015563430383694605
308,0.016399180625679622
309,0.017217517648391724
310,0.018011900734102217
311,0.018775769115744436
312,0.019502630466671732
313,0.020186151189224056
314,0.020820246772617609
315,0.021399170444299457
316,0.021917598336775253
317,0.022370709434919644
318,0.022754258656431769
319,0.023064641548536907
320,0.02329894925406285
321,0.023455012605204845
322,0.023531434438110337
323,0.02352760947942803
324,0.023443731430038403
325,0.023280787153715187
326,0.023040538161650009
327,0.022725489859841075
328,0.022338849287835697
329,0.021884472317295622
330,0.021366801491148266
331,0.020790795863456675
332,0.02016185434243542
333,0.019485734141305274
334,0.018768466002219496
335,0.01801626787689399
336,0.017235458724668758
337,0.01643237402654113
338,0.015613284515343667
339,0.01478431949173285
340,0.013951395937824747
341,0.013120154460566484
342,0.012295902901064802
343,0.01148356824009472
344,0.010687657219863263
345,0.0099122258935924849
346,0.00916085811303325
347,0.0084366527745304478
348,0.0077422194709977979
349,0.0070796820436565327
350,0.0064506893963801023
351,0.0058564328288681963
352,0.0052976690637144023
353,0.0047747480869897094
354,0.0042876448917374436
355,0.003835994207574685
356,0.0034191273156355824
357,0.0030361100840930158
358,0.0026857814127942397
359,0.002366791343212612
360,0.0020776381688671183
361,0.0018167039684656211
362,0.0015822880762157046
363,0.0013726380980949551
364,0.0011859781766819415
365,0.0010205342980076978
366,0.00087455651971648672
367,0.00074633807890902367
368,0.00063423140904576261
369,0.00053666115725723167
370,0.00045213434575643041
371,0.00037924786353447264
372,0.00031669350721826142
373,0.00026326081322631476
374,0.00021783793775541167
375,0.00017941084743082245
376,0.00014706108255886605
377,0.00011996234782674161
378,9.7376173044075472E-05
379,7.8646870165803432E-05
380,6.319599340383545E-05
381,5.0516487698011786E-05
382,4.0166688069768589E-05
383,3.1764309223962262E-05
384,2.4980541887483105E-05
385,1.9534350356049825E-05
386,1.5187045026137016E-05
387,1.1737184667898228E-05
388,9.0158460913273365E-06
389,6.8822838183377033E-06
390,5.21998945781587E-06
391,3.9331496745470563E-06
392,2.9434928700456128E-06
393,2.1875078290333864E-06
394,1.6140124687032589E-06
395,1.1820472736188973E-06
396,8.590658078392249E-07
397,6.1939366351470829E-07
398,4.42927130773533E-07
399,3.140435652685268E-07
400,2.2069670935905029E-07
401,1.5367192993096558E-07
402,1.0597832902832802E-07
403,7.23568419006359E-08
404,4.8885660276452545E-08
405,3.266652574035664E-08
406,2.1577566480106004E-08
407,1.4080354439034665E-08
408,9.07070771385271E-09
409,5.7644359573068854E-09
410,3.6107160431405652E-09
411,2.2270910467794144E-09
412,1.3512136756060894E-09
413,8.0541628653175185E-10
414,4.7099723166516254E-10
415,2.6978301041973775E-10
416,1.5107389894017257E-10
417,8.2523570118771267E-11
418,4.3856287039550432E-11
419,2.2603034020652288E-11
420,1.1253562542717957E-11
421,5.3863866697421469E-12
422,2.4633282019528021E-12
423,1.0678384935853028E-12
424,4.3414540054143151E-13
425,1.6313366331580266E-13
426,5.5467256179105105E-14
427,1.6519918721503071E-14
428,4.0814586713784809E-15
429,7.5288313417775612E-16
430,7.9008632698774521E-17
