s_Q,prob_lead_lifetime
14601,4.0394386536189771E-14
14602,1.6784227624577739E-13
14603,4.3582700542167521E-13
14604,9.0525164989604974E-13
14605,1.6450723400542793E-12
14606,2.7329711997521404E-12
14607,4.2560708033290555E-12
14608,6.3116921117621938E-12
14609,9.008157917306437E-12
14610,1.2465643895694511E-11
14611,1.6817079436131657E-11
14612,2.2209100491903926E-11
14613,2.8803056768418051E-11
14614,3.6776075640890495E-11
14615,4.6322185270696732E-11
14616,5.7653499467563983E-11
14617,7.1001466924323974E-11
14618,8.6618187531813985E-11
14619,1.0477779856371946E-10
14620,1.2577793360464971E-10
14621,1.4994125717952717E-10
14622,1.7761707812839336E-10
14623,2.0918304485800291E-10
14624,2.4504692569002011E-10
14625,2.8564847761526083E-10
14626,3.3146140685414526E-10
14627,3.829954247153791E-10
14628,4.4079840233774623E-10
14629,5.0545862799380694E-10
14630,5.7760717072913969E-10
14631,6.5792035420654764E-10
14632,7.4712234472130559E-10
14633,8.4598785745098139E-10
14634,9.5534498510160643E-10
14635,1.0760781532109144E-09
14636,1.2091312064689444E-09
14637,1.3555106305165194E-09
14638,1.5162889137827886E-09
14639,1.6926080540241992E-09
14640,1.8856832143288219E-09
14641,2.0968065334518478E-09
14642,2.3273510954501321E-09
14643,2.5787750636860223E-09
14644,2.8526259843730274E-09
14645,3.1505452649382559E-09
14646,3.4742728325788876E-09
14647,3.8256519784920134E-09
14648,4.2066343933590906E-09
14649,4.6192853997677581E-09
14650,5.0657893873547472E-09
14651,5.5484554565543119E-09
14652,6.0697232769362907E-09
14653,6.6321691662170724E-09
14654,7.2385123961251018E-09
14655,7.89162173139972E-09
14656,8.5945222082983554E-09
14657,9.3504021590821728E-09
14658,1.0162620489043893E-08
14659,1.1034714212733862E-08
14660,1.197040625613098E-08
14661,1.2973613531594347E-08
14662,1.4048455292518599E-08
14663,1.5199261774701181E-08
14664,1.6430583131512916E-08
14665,1.77471986700447E-08
14666,1.9154126395480991E-08
14667,2.0656632871027875E-08
14668,2.226024340079643E-08
14669,2.3970752543113043E-08
14670,2.5794234961796364E-08
14671,2.7737056623005203E-08
14672,2.9805886345323572E-08
14673,3.2007707710806922E-08
14674,3.4349831344768451E-08
14675,3.6839907572136045E-08
14676,3.9485939458256211E-08
14677,4.229629624206616E-08
14678,4.5279727169593309E-08
14679,4.84453757357761E-08
14680,5.1802794342631045E-08
14681,5.5361959381815811E-08
14682,5.9133286749659247E-08
14683,6.3127647802744689E-08
14684,6.7356385762144422E-08
14685,7.1831332574406966E-08
14686,7.65648262374002E-08
14687,8.1569728599106458E-08
14688,8.6859443637454235E-08
14689,9.2447936229253293E-08
14690,9.8349751416277042E-08
14691,1.0458003417650313E-07
14692,1.1115454970848946E-07
14693,1.1808970423681741E-07
14694,1.2540256634648321E-07
14695,1.3311088885406176E-07
14696,1.4123313122340288E-07
14697,1.4978848253354538E-07
14698,1.5879688500645674E-07
14699,1.6827905810211818E-07
14700,1.7825652318837676E-07
14701,1.8875162879288803E-07
14702,1.9978757644435212E-07
14703,2.1138844711013664E-07
14704,2.2357922823723879E-07
14705,2.3638584140341153E-07
14706,2.4983517058512535E-07
14707,2.639550910488824E-07
14708,2.7877449887223828E-07
14709,2.9432334110070459E-07
14710,3.1063264654653021E-07
14711,3.277345572351562E-07
14712,3.4566236050494373E-07
14713,3.6445052176555282E-07
14714,3.8413471792013242E-07
14715,4.0475187145624035E-07
14716,4.2634018521017791E-07
14717,4.489391778091525E-07
14718,4.7258971979543436E-07
14719,4.9733407043637964E-07
14720,5.2321591522391406E-07
14721,5.5028040406677151E-07
14722,5.7857419017847E-07
14723,6.0814546966367766E-07
14724,6.3904402180531378E-07
14725,6.7132125005436018E-07
14726,7.0503022372400318E-07
14727,7.4022572038939305E-07
14728,7.7696426899387576E-07
14729,8.1530419366221334E-07
14730,8.5530565822087186E-07
14731,8.9703071142505E-07
14732,9.4054333289172028E-07
14733,9.8590947973746535E-07
14734,1.0331971339195066E-06
14735,1.0824763502777971E-06
14736,1.1338193052756318E-06
14737,1.1873003464357119E-06
14738,1.2429960424681024E-06
14739,1.3009852340860292E-06
14740,1.3613490855049441E-06
14741,1.4241711366197172E-06
14742,1.4895373558543153E-06
14743,1.5575361936777636E-06
14744,1.6282586367795787E-06
14745,1.7017982628973327E-06
14746,1.7782512962883996E-06
14747,1.8577166638373224E-06
14748,1.9402960517896474E-06
14749,2.0260939631024044E-06
14750,2.1152177754008866E-06
14751,2.2077777995305572E-06
14752,2.3038873386924576E-06
14753,2.4036627481496575E-06
14754,2.5072234954917286E-06
14755,2.6146922214434567E-06
14756,2.72619480120336E-06
14757,2.8418604062968668E-06
14758,2.9618215669282768E-06
14759,3.0862142348148994E-06
14760,3.2151778464860648E-06
14761,3.3488553870289565E-06
14762,3.4873934542624024E-06
14763,3.6309423233191008E-06
14764,3.7796560116159422E-06
