StoreID,ProductID,DateTime,Demand,PredictedDemandDistribution,PredictedDemandVariance,PredictedDemandProbability
3,6_1,2017-01-03,42.753898552413474,,-1,1
3,6_1,2017-01-04,57.23329009642599,,-1,1
3,6_1,2017-01-05,43.601699660001096,,-1,1
3,6_1,2017-01-06,52.58918358414053,,-1,1
3,6_1,2017-01-07,48.134695189655645,,-1,1
3,6_1,2017-01-08,46.108045639224905,,-1,1
3,6_1,2017-01-09,47.97525572622274,,-1,1
3,6_1,2017-01-10,49.92902885473371,,-1,1
3,6_1,2017-01-11,42.68408365476371,,-1,1
3,6_1,2017-01-12,54.76138491867853,,-1,1
3,6_1,2017-01-13,56.844650635346746,,-1,1
3,6_1,2017-01-14,45.880487738532594,,-1,1
3,6_1,2017-01-15,50.6850512744501,,-1,1
3,6_1,2017-01-16,43.816577044771535,,-1,1
3,6_1,2017-01-17,55.04016359279672,,-1,1
3,6_1,2017-01-18,48.29473847444441,,-1,1
3,6_1,2017-01-19,57.3309350029374,,-1,1
3,6_1,2017-01-20,43.10488997208611,,-1,1
3,6_1,2017-01-21,56.844650635346746,,-1,1
3,6_1,2017-01-22,51.713632375188716,,-1,1
3,6_1,2017-01-23,50.43159368763425,,-1,1
3,6_1,2017-01-24,46.95341951685385,,-1,1
3,6_1,2017-01-25,42.54483488420402,,-1,1
3,6_1,2017-01-26,43.31702907804581,,-1,1
3,6_1,2017-01-27,48.05490016112518,,-1,1
3,6_1,2017-01-28,50.43159368763425,,-1,1
3,6_1,2017-01-29,58.21857364803194,,-1,1
3,6_1,2017-01-30,42.68408365476371,,-1,1
3,6_1,2017-01-31,51.88738908955119,,-1,1
3,6_1,2017-02-01,46.03205156505996,,-1,1
3,6_1,2017-02-02,43.03443510849521,,-1,1
3,6_1,2017-02-03,51.88738908955119,,-1,1
3,6_1,2017-02-04,58.318190935007706,,-1,1
3,6_1,2017-02-05,41.448869147998025,,-1,1
3,6_1,2017-02-06,49.104114457539254,,-1,1
3,6_1,2017-02-07,45.056889039534255,,-1,1
3,6_1,2017-02-08,42.89391084532208,,-1,1
3,6_1,2017-02-09,45.056889039534255,,-1,1
3,6_1,2017-02-10,46.56700152970663,,-1,1
3,6_1,2017-02-11,44.688043187299755,,-1,1
3,6_1,2017-02-12,47.26517339992186,,-1,1
3,6_1,2017-02-13,50.858119543160164,,-1,1
