big_demand,prob_lead_demand
1639,0.0058154630692316238
1640,0.0056561003384883362
1641,0.0054972991330822073
1642,0.0053392310747210634
1643,0.00518206199121027
1644,0.00502595175700868
1645,0.00487105415933192
1646,0.0047175167887370554
1647,0.0045654809529666511
1648,0.0044150816126940443
1649,0.0042664473376969507
1650,0.0041197002818960911
1651,0.0039749561756288049
1652,0.0038323243334882737
1653,0.0036919076760449122
1654,0.0035538027637794828
1655,0.0034180998415962323
1656,0.0032848828923492195
1657,0.003154229697902479
1658,0.0030262119063552049
1659,0.0029008951041927674
1660,0.002778338892271204
1661,0.0026585969647036725
1662,0.0025417171898887586
1663,0.0024277416930986854
1664,0.0023167069402271812
1665,0.0022086438224776582
1666,0.0021035777419490019
1667,0.002001528698244528
1668,0.0019025113763864328
1669,0.0018065352364597181
1670,0.0017136046055331758
1671,0.0016237187725080874
1672,0.0015368720866258533
1673,0.0014530540604214385
1674,0.0013722494779406136
1675,0.0012944385090432919
1676,0.0012195968305946387
1677,0.0011476957552986535
1678,0.0010787023688592708
1679,0.0010125796760606194
1680,0.00094928675624571452
1681,0.00088877892854215756
1682,0.00083100792703842273
1683,0.00077592208595783153
1684,0.00072346653471328686
1685,0.00067358340255673909
1686,0.0006262120323683218
1687,0.00058128920296372549
1688,0.00053874935913803131
1689,0.0004985248485136777
1690,0.00046054616412280957
1691,0.00042474219153123811
1692,0.00039104045920665848
1693,0.00035936739074819381
1694,0.00032964855753011538
1695,0.00030180893027002934
1696,0.00027577312801195042
1697,0.00025146566301721923
1698,0.00022881118008093735
1598,0.01033009096694576
1699,0.0002077346888377555
1700,0.00018816178768669913
1701,0.00017001887804961576
1702,0.00015323336777883632
1703,0.00013773386264565916
1704,0.00012345034496891315
1705,0.00011031433858087319
1706,9.8259059472364813E-05
1707,8.72195516085724E-05
1708,7.713280755859441E-05
1709,6.7937873732905685E-05
1710,5.9575940171583304E-05
1711,5.1990414969536959E-05
1712,4.5126983562051352E-05
1713,3.8933653222043813E-05
1714,3.3360783238748157E-05
1715,2.8361101354290397E-05
1716,2.3889707129530208E-05
1717,1.9904062992043996E-05
1718,1.6363973787688054E-05
1719,1.3231555711975969E-05
1720,1.0471195538869793E-05
1721,8.0495010929017749E-06
1722,5.9352439260120955E-06
1723,4.0992951641160254E-06
1724,2.5145554807047948E-06
1725,1.1558801368742735E-06
1599,0.010317609278870789
1600,0.010298572377582046
1601,0.010273019689273511
1602,0.010241002813554518
1603,0.010202585352774412
1604,0.010157842704847738
1605,0.010106861820510432
1606,0.01004974092608471
1607,0.0099865892129710164
1608,0.00991752649522093
1609,0.009842682836670457
1610,0.0097621981492331655
1611,0.0096762217640619565
1612,0.009584911977389584
1613,0.0094884355729492244
1614,0.00938696732295742
1615,0.0092806894697128658
1616,0.0091697911899242431
1617,0.00905446804392996
1618,0.008934921412010537
1619,0.0088113579200218683
1620,0.0086839888565935341
1621,0.0085530295841415027
1622,0.00841869894593872
1623,0.0082812186714707452
1624,0.0081408127822763191
1625,0.007997707000436392
1626,0.0078511353586218947
1627,0.0077022681508138232
1628,0.0075513262049540066
1629,0.0073985295950554754
1630,0.0072440971246902639
1631,0.0070882458295970369
1632,0.0069311905011689694
1633,0.0067731432324143253
1634,0.006614312987800376
1635,0.0064549051981988483
1636,0.0062951213819478812
1637,0.006135158792834685
1638,0.00597521009558584
