big_demand,prob_demand
3139,0.0073401505560113742
3140,0.0073632013292905894
3141,0.0073838278224801811
3142,0.007402010851961122
3143,0.0074177335558570142
3144,0.0074309814188811612
3145,0.0074417422935974054
3146,0.0074500064180527585
3147,0.0074557664297473748
3148,0.00745901737591513
3149,0.0074597567200958854
3150,0.0074579843449881257
3151,0.0074537025515785376
3152,0.0074469160545530509
3153,0.0074376319740013562
3154,0.007425859823434881
3155,0.00741161149414586
3156,0.007394901235942615
3157,0.0073757456343036595
3158,0.0073541635840009686
3159,0.0073301762592493016
3160,0.0073038070804462181
3161,0.0072750816775738721
3162,0.0072440278503405012
3163,0.007210675525146008
3164,0.0071750567089622188
3165,0.0071372054402244287
3166,0.00709715773683652
3167,0.00705495154139749
3168,0.007010626663762223
3169,0.0069642247210544087
3170,0.0069157890752539085
3171,0.0068653647684851363
3172,0.0068129984561370463
3173,0.0067587383379487023
3174,0.0067026340871978087
3175,0.0066447367781324066
3176,0.0065850988117884778
3177,0.0065237738403383675
3178,0.0064608166901169084
3179,0.0063962832834733325
3180,0.0063302305595986
3181,0.006262716394478114
3182,0.0061937995201205168
3183,0.0061235394432132819
3184,0.0060519963633554582
3185,0.0059792310910174156
3186,0.0059053049653764924
3187,0.0058302797721762013
3188,0.0057542176617549909
3189,0.0056771810673888244
3190,0.0055992326240894962
3191,0.0055204350879982968
3192,0.0054408512565116253
3193,0.0053605438892724748
3194,0.0052795756301581113
3195,0.0051980089303908092
3196,0.0051159059728949369
3197,0.0050333285980193121
3198,0.0049503382307398858
3199,0.0048669958094532248
3200,0.0047833617164666229
3201,0.0046994957102861005
3202,0.0046154568597983944
3203,0.0045313034804381419
3204,0.0044470930724261068
3205,0.0043628822611591674
3206,0.0042787267398271206
3207,0.004194681214326099
3208,0.0041107993505325154
3209,0.0040271337239961447
3210,0.0039437357721048959
3211,0.0038606557487683517
3212,0.0037779426816613366
3213,0.0036956443320629007
3214,0.0036138071573205183
3215,0.0035324762759634779
3216,0.0034516954354837114
3217,0.0033715069827967752
3218,0.0032919518373899417
3219,0.003213069467159001
3220,0.0031348978669297595
3221,0.0030574735396550253
3222,0.0029808320489758005
3223,0.0029050068294799378
3224,0.0028300297874294909
3225,0.0027559318443769166
3226,0.002682741792192877
3227,0.0026104868802513297
3228,0.0025391928142466011
3229,0.002468883757443893
3230,0.0023995823343118511
3231,0.0023313096364819094
3232,0.0022640852309752358
3233,0.0021979271706347352
3234,0.0021328520066960679
3235,0.0020688753983715345
3236,0.0020060109069587185
3237,0.0019442706457492476
3238,0.0018836653002417987
3239,0.0018242041501241783
3240,0.001765895092943198
3241,0.0017087446693792223
3242,0.0016527580900407126
3243,0.0015979392636927693
3244,0.0015442908268325623
3245,0.0014918141745237227
3246,0.0014405094924010674
3247,0.0013903757897566868
3248,0.0013414109336182063
3249,0.0012936116837300947
3250,0.0012469737283491295
3251,0.0012014917207655951
3252,0.0011571593164624791
3253,0.0011139692108257555
3254,0.0010719131773199611
3255,0.0010309821060444369
3256,0.00099116604258710737
3257,0.0009524542270941841
3258,0.00091483513347596977
3259,0.00087829650867083146
3260,0.000842825411891423
3261,0.00080840825377945442
3262,0.00077503083539756266
3263,0.000742678386989271
3264,0.00071133560644053278
3265,0.00068098669737895717
3266,0.00065161540684952686
3267,0.000623205062508353
3268,0.00059573860927887806
3269,0.00056919864541779346
3270,0.00054356745794088856
3271,0.00051882705736200157
3272,0.0004949592117012312
3273,0.00047194547972157587
3274,0.00044976724335618292
3275,0.00042840573929138579
3276,0.00040784208967371756
3277,0.00038805733191205939
3278,0.00036903244754903997
3279,0.00035074839017871015
3280,0.00033318611239040055
3281,0.00031632659172148439
3282,0.00030015085560454924
3283,0.00028464000529718133
3284,0.00026977523878521126
3285,0.00025553787265284215
3286,0.00024190936291557038
3287,0.00022887132481423032
3288,0.00021640555157081127
3289,0.00020449403210894915
3290,0.00019311896774413634
3291,0.00018226278785075597
3292,0.00017190816451500887
3293,0.00016203802618466548
3294,0.00015263557032834773
3295,0.00014368427511871122
3296,0.00013516791015547359
3297,0.00012707054624570439
3298,0.00011937656426016313
3299,0.00011207066308575139
3300,0.00010513786669531748
3301,9.85635303571339E-05
3302,9.2333346007353139E-05
3303,8.6433346809638141E-05
3304,8.08499109269627E-05
3305,7.5569764531285916E-05
3306,7.0579984077425928E-05
3307,6.5867997867991848E-05
3308,6.1421586936685052E-05
3309,5.722888527765005E-05
3310,5.32783794488459E-05
3311,4.955890757762494E-05
3312,4.6059657796845416E-05
3313,4.2770166139916635E-05
3314,3.9680313923176E-05
3315,3.6780324643934765E-05
3316,3.406076042240365E-05
3317,3.1512518015522749E-05
3318,2.912682443047802E-05
3319,2.6895232165389008E-05
3320,2.4809614104302752E-05
3321,2.2862158093231762E-05
3322,2.1045361223529098E-05
3323,1.9352023848405818E-05
3324,1.7775243357867707E-05
3325,1.6308407736781462E-05
3326,1.4945188930177674E-05
3327,1.3679536039263138E-05
3328,1.2505668370949413E-05
3329,1.1418068363010702E-05
3330,1.0411474406265847E-05
3331,9.4808735844379788E-06
3332,8.6214943515833718E-06
3333,7.8287991662022986E-06
3334,7.0984771003497546E-06
