s_Q,prob_lead_lifetime
605,2.093960769016596E-25
606,2.7526424217381579E-24
607,1.9842576738685113E-23
608,1.037183041944271E-22
609,4.391935222059328E-22
610,1.5975686263517031E-21
611,5.1734780901243183E-21
612,1.5273364924101008E-20
613,4.1800445868830982E-20
614,1.0736571084429543E-19
615,2.6124743207358357E-19
616,6.0661237975868635E-19
617,1.3519840243704027E-18
618,2.9059280212757526E-18
619,6.0470270040834485E-18
620,1.2222333400328166E-17
621,2.4060970803696249E-17
622,4.6241845472451188E-17
623,8.6934958812176916E-17
624,1.6015821722037223E-16
625,2.89575429071992E-16
626,5.1453398807519139E-16
627,8.9954130676721959E-16
628,1.5489611963287269E-15
629,2.629549176170151E-15
630,4.4046402691427635E-15
631,7.2854911102448346E-15
632,1.1907644067525188E-14
633,1.9243469671493365E-14
634,3.076657931189746E-14
635,4.8690008972136307E-14
636,7.6308512603850286E-14
637,1.1848669090784681E-13
638,1.8234994504998031E-13
639,2.7825557124132895E-13
640,4.2114820867390567E-13
641,6.3243922441450985E-13
642,9.4259585576661963E-13
643,1.3946860181154359E-12
644,2.0492023283592664E-12
645,2.9905886607479859E-12
646,4.3360200499046444E-12
647,6.2471488246473713E-12
648,8.94573479336208E-12
649,1.2734335117296304E-11
650,1.8023552212329552E-11
651,2.5367739942955363E-11
652,3.5511566519683317E-11
653,4.9450446951444583E-11
654,6.8508612191005637E-11
655,9.443950373313641E-11
656,1.2955430328582747E-10
657,1.768857640507738E-10
658,2.4039614536223331E-10
659,3.2524001412479733E-10
660,4.3809501928741131E-10
661,5.8757653104531538E-10
662,7.8475533348714083E-10
663,1.0438014446467415E-09
664,1.3827816960349517E-09
665,1.8246440275415154E-09
666,2.3984276441138759E-09
667,3.1407453468324228E-09
668,4.0975926094890947E-09
669,5.3265474460189154E-09
670,6.899435933522641E-09
671,8.9055505541010758E-09
672,1.1455522433045002E-08
673,1.4685964218427404E-08
674,1.8765017903053551E-08
675,2.3898961463916658E-08
676,3.0340049907504E-08
677,3.8395790268659959E-08
678,4.8439876404817582E-08
679,6.0925038120610348E-08
680,7.6398090284036633E-08
681,9.5517501150993852E-08
682,1.1907383505190418E-07
683,1.4801346281145322E-07
684,1.8346597360834985E-07
685,2.2677576420515959E-07
686,2.7953832527905653E-07
687,3.4364178956619558E-07
688,4.2131435220320227E-07
689,5.1517821941332332E-07
690,6.2831078683538E-07
691,7.6431379250669149E-07
692,9.2739123083990353E-07
693,1.122436851805296E-06
694,1.3551321027440068E-06
695,1.6320553974658896E-06
696,1.9608036170767224E-06
697,2.3501267577639116E-06
698,2.8100766408703077E-06
699,3.3521705882300617E-06
700,3.9895709390786737E-06
701,4.7372812419750107E-06
702,5.6123598941487223E-06
703,6.634151919573773E-06
704,7.8245394739625587E-06
705,9.2082115379424826E-06
706,1.0812953107200056E-05
707,1.266995400880012E-05
708,1.4814137264865914E-05
709,1.7284506687260378E-05
710,2.0124513119081556E-05
711,2.3382438440294315E-05
712,2.7111796125720197E-05
713,3.1371746784440589E-05
714,3.6227526721525991E-05
715,4.1750887147572389E-05
716,4.8020541221135912E-05
717,5.5122615646823931E-05
718,6.3151103071260137E-05
719,7.2208311024866246E-05
720,8.2405302654628513E-05
721,9.38623239877296E-05
722,0.00010670921196485975
723,0.0001210857769926273
724,0.0001371421532948925
725,0.00015503910990179016
726,0.00017494831471196893
727,0.00019705254370787394
728,0.00022154582710579314
729,0.00024863352399212541
730,0.00027853231684521837
731,0.00031147011727836269
732,0.00034768587437403095
733,0.00038742927712165809
734,0.00043096034272992444
735,0.0004785488829675556
736,0.00053047384120085165
737,0.00058702249344706281
738,0.00064848950755433984
739,0.00071517585555362292
740,0.00078738757530596288
741,0.00086543437878879384
742,0.00094962810572277211
743,0.001040281022730944
744,0.0011377039698356143
745,0.0012422043578244495
746,0.0013540840218426262
747,0.0014736369384762689
748,0.0016011468155657813
749,0.0017368845660053331
750,0.0018811056788239442
751,0.0020340475028798092
752,0.0021959264605061445
753,0.0023669352103964062
754,0.0025472397808802391
755,0.0027369766964895873
756,0.002936250122317117
757,0.0031451290520970779
758,0.0033636445671626058
759,0.0035917871944256682
760,0.0038295043922598315
761,0.0040766981936175466
762,0.0043332230358610309
763,0.0045988838066104206
764,0.0048734341343991761
765,0.0051565749520637166
766,0.0054479533595745656
767,0.0057471618114372037
768,0.0060537376518548167
769,0.0063671630185590886
770,0.0066868651335914211
771,0.0070122169963730725
772,0.0073425384911608108
773,0.0076770979174725588
774,0.0080151139483172554
775,0.00835575801711137
776,0.0086981571300521372
777,0.0090413970964889675
778,0.0093845261655369338
779,0.0097265590528602831
780,0.010066481337270951
781,0.0104032542025903
782,0.010735819496165542
783,0.011063105071568132
784,0.011384030379382249
785,0.011697512266667402
786,0.012002470942697069
787,0.012297836065980113
788,0.012582552905402083
789,0.012855588526615468
790,0.013115937953590413
791,0.013362630254534521
792,0.013594734501218838
793,0.013811365551118393
794,0.014011689602692078
795,0.0141949294755863
796,0.014360369569537148
797,0.014507360458251028
798,0.014635323077537113
799,0.014743752470417296
800,0.014832221055811291
