big_demand,prob_demand
220,4.8701331327069208E-05
221,3.3125444363241114E-05
222,2.19760279410144E-05
223,1.416108213153168E-05
224,8.8128627869768537E-06
225,5.2534375929980576E-06
226,2.9626341415619067E-06
227,1.5489870771381694E-06
228,7.2404315730038756E-07
229,2.8016537731676318E-07
230,7.1796339944164785E-08
179,0.030870385844749656
180,0.030322462426362249
181,0.029608167997744291
182,0.028739863885044181
183,0.027732117540640176
184,0.026601316463084595
185,0.025365248462126878
186,0.024042662441564455
187,0.022652823894956639
188,0.021215078790916473
189,0.019748438521354071
190,0.018271197169816254
191,0.016800590611546033
192,0.015352504972322354
193,0.01394123984212868
194,0.012579372053997024
195,0.011277543426507709
196,0.01004445268498182
197,0.0088868478667734185
198,0.0078096109059133181
199,0.00681575818778696
200,0.0059066544020924512
201,0.0050820891791455826
202,0.0043405003864738266
203,0.0036791670403733914
204,0.0030944095946034583
205,0.0025817906446028373
206,0.0021363098843340937
207,0.0017525881082617256
208,0.0014250360993578453
209,0.0011480053234796768
210,0.000915918405125038
211,0.00072337834308307573
212,0.00056525630214302759
213,0.00043675856642820917
214,0.00033347385033818803
215,0.0002514026335653675
216,0.00018697052358140776
217,0.00013702786343995559
218,9.8837908175923017E-05
219,7.0055903653904735E-05
