big_demand,prob_demand
464,0.01392473960565452
465,0.013364334224613536
466,0.012795671831944513
467,0.012221515598390948
468,0.011644560632485972
469,0.011067415460241268
470,0.010492585008002058
471,0.0099224551888497312
472,0.0093592791718984814
473,0.0088051653940190485
474,0.0082620673549435673
475,0.0077317752192904423
476,0.0072159092326645208
477,0.0067159149434625441
478,0.006233060207162907
479,0.0057684339355261382
480,0.0053229465391360911
481,0.0048973319979791459
482,0.0044921514812625487
483,0.0041077984244568058
484,0.0037445049587263649
485,0.0034023495756751658
486,0.0030812658989211837
487,0.0027810524237155457
488,0.0025013830769502489
489,0.00224181844277288
490,0.0020018174939464661
491,0.0017807496663250165
492,0.0015779071135637796
493,0.001392516981586555
494,0.0012237535474398213
495,0.0010707500749369504
496,0.00093261024980286584
497,0.00080841906965160675
498,0.000697253078762051
499,0.00059818985389334368
500,0.00051031666487543793
501,0.00043273825196380573
502,0.00036458368048539137
503,0.00030501225165109077
504,0.00025321846611886268
505,0.00020843605354528794
506,0.0001699410966007017
507,0.00013705429144442267
508,0.00010914239823332813
509,8.56189447144042E-05
510,6.5944253251178442E-05
511,4.9624866748207845E-05
512,3.6212451927466246E-05
513,2.5302259395548846E-05
514,1.653121909040094E-05
515,9.5757472197419229E-06
516,4.14933693721119E-06
448,0.019590248920941671
449,0.019507469038271358
450,0.019381140594732279
451,0.019212098970261014
452,0.019001447941437745
453,0.018750547062121585
454,0.018460996614613454
455,0.018134620379950242
456,0.017773446499475137
457,0.017379686717318453
458,0.016955714304803183
459,0.016504040973176669
460,0.016027293080754724
461,0.015528187434983758
462,0.015009506979641563
463,0.014474076643067211
