big_demand,prob_demand
151,0.0076334008100240568
150,0.0088046419677481769
149,0.010088338503560994
148,0.011482133739714814
147,0.01298078638169016
146,0.014575888058794634
145,0.016255658486209097
144,0.01800483954648795
143,0.019804707567222378
142,0.021633219562034327
141,0.023465304217290137
140,0.025273302074764723
139,0.027027551929514587
138,0.028697112300754408
137,0.030250598411961715
136,0.031657106984494435
135,0.032887193896355076
134,0.033913863971591227
133,0.0347135283781378
132,0.035266883754057038
131,0.035559668532840406
130,0.035583256094346122
129,0.035335051215756579
157,0.0028262219095257866
156,0.0033893982257576661
155,0.0040389072741470388
154,0.004782029681522069
153,0.0056253516331114277
152,0.0065744252540812049
