big_demand,prob_demand
169,5.9624696829433813E-05
168,8.9559912533938686E-05
167,0.0001313865049227071
166,0.00018871184728258016
165,0.00026589059068122791
164,0.00036808452424869889
163,0.00050130224202748976
162,0.00067241152959982009
161,0.00088911724086804169
160,0.0011598976564369797
159,0.0014938929658640213
158,0.0019007406592791831
157,0.00239035430142657
156,0.0029726444221785729
155,0.0036571830835062341
154,0.00445281701267086
153,0.0053672379002969346
152,0.00640652235805899
151,0.0075746578613657637
150,0.0088730744714994834
149,0.0103002049253225
148,0.011851097498225733
147,0.013516901132062064
146,0.015284997236045162
145,0.017138747063630479
144,0.019057543494502369
143,0.02101701751837614
142,0.0229894062168933
141,0.024944081873156426
140,0.026848234057761468
139,0.028667688516305377
138,0.030367838829318431
137,0.0319146595711831
136,0.033275763508105523
135,0.034421460681181647
134,0.035325774413146736
178,9.8074184198717252E-08
177,3.9756718165615066E-07
176,1.0653696766156186E-06
175,2.3589290663531075E-06
174,4.6608484294360726E-06
173,8.5219385092530328E-06
172,1.4713266082553251E-05
171,2.4287266255276625E-05
170,3.8647354248170428E-05
