s_Q,prob_lead_lifetime
632,1.1162672612542643E-21
631,1.3183117666845423E-20
630,8.62463569318025E-20
629,4.1257936769431128E-19
628,1.6101450850472729E-18
627,5.4301839132152246E-18
626,1.6387291463304014E-17
625,4.5285212147897855E-17
624,1.1646187345728829E-16
623,2.820530643712861E-16
622,6.4906743806442661E-16
621,1.4291780169489515E-15
620,3.027775134261342E-15
619,6.1993405382643863E-15
618,1.231256254327565E-14
617,2.3793657591417474E-14
616,4.4854133774201913E-14
615,8.2665400583078256E-14
614,1.4922507188735636E-13
613,2.6427933426770571E-13
612,4.5983703414197073E-13
611,7.8705388996544644E-13
610,1.3266056848671985E-12
609,2.204141986529835E-12
608,3.6130619558268625E-12
607,5.8477394336155877E-12
606,9.3515204308476176E-12
605,1.4785417266339742E-11
604,2.3125549365313714E-11
603,3.5800180293559752E-11
602,5.48808585712974E-11
601,8.3346912778280437E-11
600,1.2544865518901666E-10
599,1.8720244542214102E-10
598,2.7706065444894742E-10
597,4.0681202192303018E-10
596,5.9278347116728527E-10
595,8.5743378277568095E-10
594,1.2314533756617492E-09
593,1.756513655967061E-09
592,2.4888449336532673E-09
591,3.5038648524254671E-09
590,4.9021308234554037E-09
589,6.8169513991072407E-09
588,9.4240642708661E-09
587,1.2953874110451802E-08
586,1.7706843338559334E-08
585,2.4072744672517579E-08
584,3.2554617527449365E-08
583,4.3798422511089471E-08
582,5.8629560711310669E-08
581,7.80976183654232E-08
580,1.0353091365425075E-07
579,1.3660266120441153E-07
578,1.794108313031301E-07
577,2.3457406406611E-07
576,3.0534630228500933E-07
575,3.9575312790154179E-07
574,5.1075312239037074E-07
573,6.5642791590280765E-07
572,8.402049375360135E-07
571,1.0711172217024267E-06
570,1.3601049537574111E-06
569,1.7203637404968664E-06
568,2.1677448547123432E-06
567,2.7212129126707905E-06
566,3.4033665823090933E-06
565,4.2410279694875241E-06
564,5.2659062696278E-06
563,6.5153410809184048E-06
562,8.0331304304315454E-06
561,9.8704480427991476E-06
560,1.208685365930824E-05
559,1.4751399270726307E-05
558,1.794383293846784E-05
557,2.1755900426585667E-05
556,2.6292743135254008E-05
555,3.1674388802646608E-05
554,3.8037329119184687E-05
553,4.5536175774935567E-05
552,5.4345383543576282E-05
551,6.4661025809138365E-05
550,7.6702604488302647E-05
549,9.071487262502027E-05
548,0.00010696964408027572
547,0.00012576756076386838
546,0.00014743978382489157
545,0.00017234957121261166
544,0.00020089370013062888
543,0.00023350368923628133
542,0.00027064677209570924
541,0.00031282657051258226
540,0.00036058341403130022
539,0.00041449425030361313
538,0.00047517209023238027
537,0.000543264931996983
536,0.0006194541093455545
535,0.00070445201202425708
534,0.00079899913000440806
533,0.00090386037834785579
532,0.0010198206661812808
531,0.0011476796813667143
530,0.0012882458720642556
529,0.0014423296174559718
528,0.001610735592372981
527,0.0017942543443373888
526,0.0019936531164531875
525,0.0022096659654700598
524,0.0024429832409748817
523,0.002694240508771558
522,0.0029640070187874432
521,0.0032527738349577987
520,0.0035609417611238443
519,0.0038888092126488421
518,0.004236560197809369
517,0.0046042525856489127
516,0.0049918068474848355
515,0.0053989954672477138
514,0.0058254332209384365
513,0.0062705685273818342
512,0.00673367607085079
511,0.0072138508908013909
510,0.0077100041247335736
509,0.008220860576982009
508,0.0087449582690396956
507,0.0092806501058993809
506,0.0098261077680343346
505,0.010379327910291111
504,0.0109381407174863
503,0.011500220832328729
502,0.012063100634954584
501,0.012624185815467162
500,0.013180773142082864
499,0.013730070288521263
498,0.014269217545899085
497,0.014795311207377987
496,0.015305428378960642
495,0.015796652937904002
494,0.016266102331964013
493,0.016710954888794372
492,0.017128477285915912
491,0.017516051818289413
490,0.017871203093098136
489,0.01819162378019824
488,0.018475199052019241
487,0.018720029358553769
486,0.018924451201387978
485,0.019087055595272812
484,0.019206703936164162
483,0.019282541030478606
482,0.019314005080906624
481,0.01930083446877261
480,0.0192430712208095
479,0.019141061098426983
478,0.018995450299138582
477,0.018807178811780526
476,0.018577470518499638
475,0.018307820186209113
474,0.01799997753735004
473,0.017655928633442668
472,0.017277874844236419
471,0.016868209709535731
470,0.016429494029369131
469,0.015964429540585336
468,0.015475831553844825
467,0.014966600934113302
466,0.014439695810086637
465,0.013898103393564775
464,0.013344812278865222
463,0.012782785575280856
462,0.012214935202821473
461,0.011644097653622072
460,0.011073011489136909
459,0.010504296807322743
458,0.009940436875262448
457,0.009383762081936791
456,0.008836436323981409
455,0.0083004458951213937
454,0.0077775909083872387
453,0.0072694792399663434
452,0.00677752294535766
451,0.0063029370630195121
450,0.0058467406884926123
449,0.0054097601735046807
448,0.0049926342801795949
447,0.0045958211004372643
446,0.0042196065351263034
445,0.0038641141164233563
444,0.0035293159505020164
443,0.0032150445552707367
442,0.002921005369867878
441,0.0026467897182756678
440,0.0023918880185036361
439,0.0021557030408781044
438,0.0019375630336036123
437,0.0017367345504582549
436,0.0015524348337617659
435,0.0013838436251290094
434,0.0012301142965225993
433,0.0010903842143003292
432,0.00096378426890256544
431,0.00084944752216779373
430,0.00074651694267250377
429,0.00065415221668538315
428,0.00057153563807769482
427,0.00049787709466663681
426,0.00043241818086328171
425,0.00037443547707812251
424,0.000323243045079278
423,0.00027819419541785383
422,0.00023868258818728318
421,0.00020414273185709379
420,0.0001740499468326764
419,0.00014791986087922985
418,0.00012530750276438927
417,0.00010580605858498921
416,8.9045352419386139E-05
415,7.469010935888007E-05
414,6.2438054787636316E-05
413,5.2017899160521681E-05
412,4.3187252622608662E-05
411,3.5730508760271018E-05
410,2.9456731694878783E-05
409,2.419757573353437E-05
408,1.9805261968288778E-05
407,1.6150631640682805E-05
406,1.3121291821129248E-05
405,1.0619865036152072E-05
404,8.56235094016354E-06
403,6.8766049886607037E-06
402,5.5009363313245473E-06
401,4.3828248014224774E-06
400,3.4777549187148849E-06
399,2.7481632265621847E-06
398,2.1624940247240132E-06
397,1.694357608281464E-06
396,1.3217844486147902E-06
395,1.0265683216172139E-06
394,7.9369116830696247E-07
393,6.1082243138061732E-07
392,4.6788571709176942E-07
391,3.5668585615199758E-07
390,2.7058975351100984E-07
389,2.0425480088992631E-07
388,1.5339905661593094E-07
387,1.1460785627434857E-07
386,8.5171989388013051E-08
385,6.2953048869388221E-08
384,4.627202099935181E-08
383,3.3817626105732051E-08
382,2.4571337954146703E-08
381,1.7746398955119857E-08
380,1.2738506035071593E-08
379,9.0861671343777319E-09
378,6.4390205850887929E-09
377,4.5326697469711621E-09
376,3.1688145665446253E-09
375,2.1996619750975503E-09
374,1.5157703909238763E-09
373,1.036632366921681E-09
372,7.0342604336001236E-10
371,4.734729434490893E-10
370,3.1602913529521856E-10
369,2.091111091355588E-10
368,1.371189618638577E-10
367,8.906954516522161E-11
366,5.7292835840750515E-11
365,3.647745423941368E-11
364,2.2977330208716171E-11
363,1.4312159216297231E-11
362,8.8105023569229143E-12
361,5.357009577098494E-12
360,3.2149963471464767E-12
359,1.9030705784386696E-12
358,1.1101742664243295E-12
357,6.3766828274941487E-13
356,3.6026737266391279E-13
355,1.9997978886449132E-13
354,1.0892277193194541E-13
353,5.8128165853457048E-14
352,3.0343259027541596E-14
351,1.5463466606036034E-14
350,7.67619713370352E-15
349,3.7020091244884361E-15
348,1.7291295066070347E-15
347,7.7928110631816548E-16
346,3.3733946144659387E-16
345,1.3948132614219618E-16
344,5.47000216553557E-17
343,2.0163259568781631E-17
342,6.903436861993092E-18
341,2.1599842847071562E-18
340,6.0349489531211608E-19
339,1.4539650115471697E-19
338,2.851420488410088E-20
337,4.0796245015026974E-21
336,3.2257541010640649E-22
