big_demand,prob_demand
51,0.047088102318913971
52,0.042056898139227444
53,0.036769415759106305
54,0.031453448865421785
55,0.02630993421802811
56,0.021503433765408014
57,0.017156395246065086
58,0.013347177825947378
59,0.010111633175482436
60,0.0074477898052858248
61,0.0053229172029957781
62,0.0036820163767270929
63,0.0024566750744863279
64,0.0015732867205448583
65,0.0009598544595546747
66,0.00055092834174864914
67,0.00029057275091992505
68,0.00013355647598184352
69,4.5150935166536182E-05
47,0.059967905789553029
48,0.058259501453255751
49,0.0554180017847854
50,0.051621488723829614
