big_demand,prob_lead_demand
99,4.6519554928194154E-07
98,2.0616499799425478E-06
97,5.998727088518827E-06
96,1.4322314895166379E-05
95,3.0301033427865477E-05
94,5.8906707594197165E-05
93,0.00010737681148170877
92,0.00018582903884900817
91,0.00030787819331671142
90,0.00049118559001304883
89,0.00075785391438500951
88,0.0011345687574886459
87,0.0016523842276952578
86,0.0023460560557543387
85,0.0032528430909614481
84,0.0044107285101175888
83,0.0058560565621902944
82,0.007620639266075941
81,0.0097284578460038046
80,0.012192160049092919
79,0.015009627308754943
78,0.018160718489211233
77,0.021605126419360306
76,0.02528119100577322
75,0.029106219261703589
74,0.03297816845913578
73,0.036779156756325961
72,0.040380581180122353
71,0.043649604942872032
70,0.046456622243793932
69,0.048683177945630887
68,0.050229727680333375
