big_demand,prob_demand
130,0.035417624792071195
131,0.034475646049939079
132,0.033297805785945267
133,0.031911267327099452
134,0.030333426466224122
135,0.02860789670767673
136,0.026768048267725997
137,0.02484751944443199
138,0.022879298952095353
139,0.020894920101244122
140,0.018923784351502427
141,0.016992620835238632
142,0.015125079369996571
143,0.013341448158646511
144,0.011658484157385256
145,0.010089343692890893
146,0.0086436025234269027
147,0.0073273570415949146
148,0.0061434005492948928
149,0.0050914695761443991
150,0.0041685545772024339
151,0.0033692670702502171
152,0.0026862518631501175
153,0.0021106292958483334
154,0.0016324492909327055
155,0.0012411372570006248
156,0.00092591201194490685
157,0.00067615800176303324
158,0.00048173792748333209
159,0.00033323691623036457
160,0.00022213488752586514
161,0.0001409090681311244
162,8.3073106058455742E-05
163,4.316252772439789E-05
164,1.6678196422712044E-05
