big_demand,prob_lead_demand
3268,0.0029730536367780403
3270,0.0028356011723481172
3271,0.0027680067265045344
3272,0.0027011977805890628
3273,0.0026351959657445459
3274,0.0025700216385617521
3275,0.0025056938881258413
3276,0.0024422305447556287
3277,0.0023796481905502408
3278,0.0023179621714583807
3279,0.0022571866110048674
3280,0.0021973344255282377
3281,0.0021384173406408572
3282,0.0020804459094412079
3283,0.0020234295316229429
3284,0.0019673764739969765
3285,0.0019122938922237491
3286,0.0018581878534888112
3287,0.0018050633602059148
3288,0.0017529243747868557
3289,0.0017017738450450738
3290,0.0016516137306082049
3291,0.0016024450299163659
3292,0.0015542678079361969
3293,0.0015070812243753171
3294,0.0014608835624978262
3295,0.0014156722582940706
3296,0.0013714439301199123
3297,0.0013281944084924512
3298,0.001285918766323539
3299,0.0012446113491611434
3300,0.0012042658056506061
3301,0.001164875118008338
3302,0.0011264316325468472
3303,0.0010889270900897405
3304,0.0010523526563123611
3305,0.0010166989519202144
3306,0.00098195608263461744
3307,0.00094811366889004274
3308,0.00091516087524587126
3309,0.00088308643950546625
3310,0.00085187870134114491
3311,0.00082152563063123292
3312,0.00079201485521700546
3313,0.00076333368828301234
3314,0.00073546915510385976
3315,0.00070840801931978167
3316,0.00068213680861539834
3317,0.00065664183975438074
3318,0.0006319092430542905
3319,0.00060792498614518518
3320,0.00058467489712383006
3321,0.00056214468699042374
3322,0.00054031997139610162
3323,0.00051918629169539206
3324,0.00049872913526306459
3194,0.0072014622713254435
3195,0.0071970142950819752
3196,0.0071903185751978436
3197,0.0071813820939845814
3198,0.0071702139250227719
3199,0.0071568252177023435
3200,0.007141229179022348
3201,0.00712344105157173
3202,0.0071034780893278636
3203,0.0070813595292502267
3204,0.0070571065609890777
3205,0.0070307422927322841
3206,0.0070022917149439694
3207,0.0069717816607116762
3208,0.0069392407640434537
3209,0.0069046994148050812
3210,0.0068681897116946592
3211,0.0068297454129907023
3212,0.0067894018842832825
3213,0.0067471960446787906
3214,0.0067031663106643432
3215,0.0066573525381497228
3216,0.0066097959624906062
3217,0.006560539136938234
3218,0.0065096258698034044
3219,0.006457101159391956
3220,0.0064030111285187
3221,0.0063474029574600889
3222,0.0062903248156626059
3223,0.0062318257928327949
3224,0.0061719558293490207
3225,0.0061107656455699749
3226,0.0060483066713981244
3227,0.005984630974637045
3228,0.0059197911899119713
3229,0.0058538404468473507
3230,0.00578683229886398
3231,0.0057188206516436491
3232,0.0056498596924808887
3233,0.0055800038194859678
3234,0.0055093075717157092
3235,0.0054378255599880744
3236,0.0053656123982848379
3237,0.0052927226362827822
3238,0.0052192106930314041
3239,0.0051451307912938476
3240,0.0050705368936249289
3241,0.0049954826396576973
3242,0.0049200212846357934
3243,0.0048442056398854795
3244,0.0047680880144560615
3245,0.0046917201587924557
3246,0.00461515321012896
3247,0.004538437639450197
3248,0.0044616232008977737
3249,0.00438475888282537
3250,0.0043078928606262914
3251,0.0042310724523867277
3252,0.0041543440759441953
3253,0.004077753208442789
3254,0.004001344348176345
3255,0.0039251609784508677
3256,0.0038492455337547572
3257,0.0037736393683861472
3258,0.0036983827270945144
3259,0.0036235147181496881
3260,0.0035490732888233778
3261,0.0034750952029350183
3262,0.0034016160208208013
3263,0.0033286700815253179
3264,0.0032562904873131332
3265,0.0031845090904118961
3266,0.0031133564818369812
3267,0.0030428619825756623
3269,0.0029039582071393871
